"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","tv_umpire","match_referee","winner","winner_runs","winner_wickets","match_number","outcome","method","eliminator"
1335802,6,"Sri Lanka","Bangladesh","female","2022/23",2022-10-10,"Women's Asia Cup","Sylhet International Cricket Stadium","Sylhet","Bangladesh","field","I Ranaweera","Saleema Imtiaz","VG Rathi","H Yerzal","Gayathri Venugopal","GS Lakshmi","Sri Lanka",3,NA,"18",NA,"D/L",NA
1335803,6,"Thailand","India","female","2022/23",2022-10-10,"Women's Asia Cup","Sylhet International Cricket Stadium","Sylhet","India","field","S Rana","LDVV Silva","Nur Hijrah","Humaira Farah","Shivani Mishra","V Bowen","India",NA,9,"19",NA,NA,NA
1335805,6,"Sri Lanka","Pakistan","female","2022/23",2022-10-11,"Women's Asia Cup","Sylhet International Cricket Stadium","Sylhet","Sri Lanka","bat","Umaima Sohail","H Yerzal","Shivani Mishra","Nur Hijrah","VG Rathi","GS Lakshmi","Pakistan",NA,5,"21",NA,NA,NA
1335806,6,"India","Thailand","female","2022/23",2022-10-13,"Women's Asia Cup","Sylhet International Cricket Stadium","Sylhet","Thailand","field","Shafali Verma","LDVV Silva","Saleema Imtiaz","Humaira Farah","N Perera","V Bowen","India",74,NA,NA,NA,NA,NA
1335807,6,"Sri Lanka","Pakistan","female","2022/23",2022-10-13,"Women's Asia Cup","Sylhet International Cricket Stadium","Sylhet","Sri Lanka","bat","I Ranaweera","Gayathri Venugopal","VG Rathi","Nur Hijrah","H Yerzal","GS Lakshmi","Sri Lanka",1,NA,NA,NA,NA,NA
1335808,6,"Sri Lanka","India","female","2022/23",2022-10-15,"Women's Asia Cup","Sylhet International Cricket Stadium","Sylhet","Sri Lanka","bat","Renuka Singh","Saleema Imtiaz","Shivani Mishra","Nur Hijrah","H Yerzal","GS Lakshmi","India",NA,8,NA,NA,NA,NA
1336979,6,"Japan","Hong Kong","female","2022/23",2022-10-27,"Women's East Asia Cup","Kaizuka Cricket Ground","Osaka","Hong Kong","field","M Hill","Adam Birss","D Natarajan",NA,NA,NA,"Hong Kong",NA,8,"1",NA,NA,NA
1336980,6,"Japan","Hong Kong","female","2022/23",2022-10-28,"Women's East Asia Cup","Kaizuka Cricket Ground","Osaka","Japan","bat","Chan Ka Man","Adam Birss","D Natarajan",NA,NA,NA,"Hong Kong",NA,8,"2",NA,NA,NA
1336981,6,"Hong Kong","Japan","female","2022/23",2022-10-29,"Women's East Asia Cup","Kaizuka Cricket Ground","Osaka","Hong Kong","bat","NT Miles","Adam Birss","D Natarajan",NA,NA,NA,"Hong Kong",3,NA,"3",NA,NA,NA
1336982,6,"Hong Kong","Japan","female","2022/23",2022-10-30,"Women's East Asia Cup","Kaizuka Cricket Ground","Osaka","Japan","field","Ruchitha Venkatesh","Adam Birss","D Natarajan",NA,NA,NA,NA,NA,NA,"4","tie",NA,"Hong Kong"
1308236,6,"Pakistan","Ireland","female","2022/23",2022-11-12,"Ireland Women tour of Pakistan","Gaddafi Stadium, Lahore","Lahore","Pakistan","bat","O Prendergast","Asif Yaqoob","Imran Javed","Faisal Afridi",NA,"Ali Naqvi","Ireland",NA,6,"1",NA,NA,NA
1339555,6,"Spain","Norway","female","2022/23",2022-11-13,"Women's T20 Pentangular Series (in Spain)","Desert Springs Cricket Ground, Almeria","Almeria","Norway","field","NH Berejo",NA,NA,NA,NA,NA,"Spain",35,NA,"7",NA,NA,NA
1308237,6,"Ireland","Pakistan","female","2022/23",2022-11-14,"Ireland Women tour of Pakistan","Gaddafi Stadium, Lahore","Lahore","Pakistan","field","Nida Dar","Asif Yaqoob","Faisal Afridi","Imran Javed",NA,"Ali Naqvi","Pakistan",NA,6,"2",NA,NA,NA
1339558,6,"Spain","Sweden","female","2022/23",2022-11-14,"Women's T20 Pentangular Series (in Spain)","Desert Springs Cricket Ground, Almeria","Almeria","Sweden","field","A Brown-Carrera",NA,NA,NA,NA,NA,"Spain",43,NA,"10",NA,NA,NA
1308238,6,"Ireland","Pakistan","female","2022/23",2022-11-16,"Ireland Women tour of Pakistan","Gaddafi Stadium, Lahore","Lahore","Ireland","bat","GH Lewis","Asif Yaqoob","Faisal Afridi","Imran Javed",NA,"Ali Naqvi","Ireland",34,NA,"3",NA,NA,NA
1344507,6,"Netherlands","Thailand","female","2022/23",2022-11-29,"Netherlands Women tour of Thailand","Royal Chiangmai Golf Club","Chiang Mai","Netherlands","bat","S Laomi","AK Rana","Sarika Prasad","Samad Akbar",NA,"Edwin Seah","Thailand",NA,10,"1",NA,NA,NA
1344508,6,"Thailand","Netherlands","female","2022/23",2022-11-30,"Netherlands Women tour of Thailand","Royal Chiangmai Golf Club","Chiang Mai","Thailand","bat","SL Kalis","Samad Akbar","Sarika Prasad","AK Rana",NA,"Edwin Seah","Netherlands",NA,5,"2",NA,NA,NA
1344509,6,"Netherlands","Thailand","female","2022/23",2022-12-02,"Netherlands Women tour of Thailand","Royal Chiangmai Golf Club","Chiang Mai","Thailand","field","N Boochatham","AK Rana","Samad Akbar","Sarika Prasad",NA,"Edwin Seah","Thailand",NA,5,"3",NA,NA,NA
1344619,6,"New Zealand","Bangladesh","female","2022/23",2022-12-02,"Bangladesh Women tour of New Zealand","Hagley Oval, Christchurch","Christchurch","New Zealand","bat",NA,"C Black","JM Dempsey","C High","Kim Cotton","JJ Crowe","New Zealand",132,NA,"1",NA,NA,NA
1344510,6,"Thailand","Netherlands","female","2022/23",2022-12-03,"Netherlands Women tour of Thailand","Royal Chiangmai Golf Club","Chiang Mai","Netherlands","field","N Chaiwai","AK Rana","Samad Akbar","Sarika Prasad",NA,"Edwin Seah","Thailand",31,NA,"4",NA,NA,NA
1344620,6,"New Zealand","Bangladesh","female","2022/23",2022-12-04,"Bangladesh Women tour of New Zealand","University Oval, Dunedin","Dunedin","New Zealand","bat",NA,"JM Dempsey","Kim Cotton","C High","C Black","JJ Crowe","New Zealand",37,NA,"2",NA,NA,NA
1344621,6,"New Zealand","Bangladesh","female","2022/23",2022-12-07,"Bangladesh Women tour of New Zealand","John Davies Oval, Queenstown","Queenstown","New Zealand","bat",NA,"C Black","Kim Cotton","C High","JM Dempsey","JJ Crowe","New Zealand",63,NA,"3",NA,NA,NA
1345424,6,"India","Australia","female","2022/23",2022-12-09,"Australia Women tour of India","Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Australia","field","BL Mooney","N Janani","VG Rathi","Gayathri Venugopal","A Nand Kishore","GS Lakshmi","Australia",NA,9,"1",NA,NA,NA
1343934,6,"West Indies","England","female","2022/23",2022-12-11,"England Women tour of West Indies","Sir Vivian Richards Stadium, North Sound, Antigua","North Sound","England","field","LK Bell","JM Williams","LS Reifer","N Duguid",NA,"Denavon Hayles","England",NA,8,"1",NA,NA,NA
1345425,6,"Australia","India","female","2022/23",2022-12-11,"Australia Women tour of India","Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","India","field","S Mandhana","Gayathri Venugopal","VG Rathi","N Janani","A Nand Kishore","GS Lakshmi",NA,NA,NA,"2","tie",NA,"India"
1343935,6,"England","West Indies","female","2022/23",2022-12-14,"England Women tour of West Indies","Kensington Oval, Bridgetown, Barbados","Bridgetown","England","bat","SIR Dunkley","LS Reifer","PA Gustard",NA,"JM Williams",NA,"England",16,NA,"2",NA,NA,NA
1345426,6,"Australia","India","female","2022/23",2022-12-14,"Australia Women tour of India","Brabourne Stadium, Mumbai","Mumbai","India","field","EA Perry","Gayathri Venugopal","N Janani","VG Rathi","A Nand Kishore","GS Lakshmi","Australia",21,NA,"3",NA,NA,NA
1346539,6,"Qatar","Kenya","female","2022/23",2022-12-15,"Kenya Quadrangular Women's T20 Series","Gymkhana Club Ground, Nairobi","Nairobi","Qatar","bat","Q Abel","D Odhiambo","Y Kaparo","J Karuri",NA,NA,"Kenya",NA,9,"6",NA,NA,NA
1343936,6,"England","West Indies","female","2022/23",2022-12-17,"England Women tour of West Indies","Kensington Oval, Bridgetown, Barbados","Bridgetown","England","bat","CE Dean","N Duguid","PA Gustard",NA,"LS Reifer",NA,"England",17,NA,"3",NA,NA,NA
1345427,6,"Australia","India","female","2022/23",2022-12-17,"Australia Women tour of India","Brabourne Stadium, Mumbai","Mumbai","India","field","A Gardner","N Janani","A Nand Kishore","Gayathri Venugopal","VG Rathi","GS Lakshmi","Australia",7,NA,"4",NA,NA,NA
1343937,6,"England","West Indies","female","2022/23",2022-12-18,"England Women tour of West Indies","Kensington Oval, Bridgetown, Barbados","Bridgetown","England","bat","CE Dean","JM Williams","N Duguid","PA Gustard",NA,NA,"England",49,NA,"4",NA,NA,NA
1346543,6,"Kenya","Uganda","female","2022/23",2022-12-18,"Kenya Quadrangular Women's T20 Series","Gymkhana Club Ground, Nairobi","Nairobi","Uganda","field","P Alako","Charles Kariuki","J Karuri","D Odhiambo",NA,NA,"Uganda",NA,6,"9",NA,NA,NA
1349150,6,"Tanzania","Qatar","female","2022/23",2022-12-18,"Kenya Quadrangular Women's T20 Series","Gymkhana Club Ground, Nairobi","Nairobi","Tanzania","bat","FO Kibasu","Charles Kariuki","D Odhiambo","J Karuri",NA,NA,"Tanzania",96,NA,"10",NA,NA,NA
1346545,6,"Tanzania","Kenya","female","2022/23",2022-12-19,"Kenya Quadrangular Women's T20 Series","Gymkhana Club Ground, Nairobi","Nairobi","Tanzania","bat","V Abuga","Charles Kariuki","Nicholas Otieno","Asgarali Kassam",NA,NA,"Kenya",NA,2,"12",NA,NA,NA
1345428,6,"Australia","India","female","2022/23",2022-12-20,"Australia Women tour of India","Brabourne Stadium, Mumbai","Mumbai","India","field","A Gardner","Gayathri Venugopal","VG Rathi","A Nand Kishore","N Janani","GS Lakshmi","Australia",54,NA,"5",NA,NA,NA
1349151,6,"Tanzania","Qatar","female","2022/23",2022-12-21,"Kenya Quadrangular Women's T20 Series","Gymkhana Club Ground, Nairobi","Nairobi","Tanzania","bat","PZ Kamunya","D Odhiambo","Nicholas Otieno","J Karuri",NA,NA,"Tanzania",28,NA,NA,NA,NA,NA
1349152,6,"Kenya","Uganda","female","2022/23",2022-12-21,"Kenya Quadrangular Women's T20 Series","Gymkhana Club Ground, Nairobi","Nairobi","Kenya","bat","E Anyipo","IO Oyieko","Y Kaparo","Charles Kariuki",NA,NA,"Uganda",NA,6,NA,NA,NA,NA
1343938,6,"West Indies","England","female","2022/23",2022-12-22,"England Women tour of West Indies","Kensington Oval, Bridgetown, Barbados","Bridgetown","West Indies","bat","FR Davies","JM Williams","PA Gustard","N Duguid",NA,NA,"England",NA,8,"5",NA,NA,NA
1344511,6,"India","South Africa","female","2022/23",2023-01-19,"South Africa Women's T20I Tri-Series","Buffalo Park, East London","East London","South Africa","field","AB Kaur","Lauren Agenbag","TC Mokorosi","RN Hendricks","PJ Vosloo","SA Fritz","India",27,NA,"1",NA,NA,NA
1344512,6,"South Africa","West Indies","female","2022/23",2023-01-21,"South Africa Women's T20I Tri-Series","Buffalo Park, East London","East London","South Africa","bat","M Klaas","PJ Vosloo","RN Hendricks","Lauren Agenbag","TC Mokorosi","SA Fritz","South Africa",44,NA,"2",NA,NA,NA
1344513,6,"India","West Indies","female","2022/23",2023-01-23,"South Africa Women's T20I Tri-Series","Buffalo Park, East London","East London","India","bat","S Mandhana","Lauren Agenbag","PJ Vosloo","TC Mokorosi",NA,"SA Fritz","India",56,NA,"3",NA,NA,NA
1345095,6,"Pakistan","Australia","female","2022/23",2023-01-24,"Pakistan Women tour of Australia","North Sydney Oval, Sydney","Sydney","Pakistan","bat","ML Schutt","Eloise Sheridan","SAJ Craig","CA Polosak","MW Graham-Smith","SR Bernard","Australia",NA,8,"1",NA,NA,NA
1344514,6,"West Indies","South Africa","female","2022/23",2023-01-25,"South Africa Women's T20I Tri-Series","Buffalo Park, East London","East London","West Indies","bat","T Brits","RN Hendricks","TC Mokorosi","PJ Vosloo",NA,"SA Fritz","South Africa",NA,10,"4",NA,NA,NA
1345096,6,"Pakistan","Australia","female","2022/23",2023-01-26,"Pakistan Women tour of Australia","Bellerive Oval, Hobart","Hobart","Pakistan","bat","BL Mooney","CA Polosak","MW Graham-Smith","SAJ Craig","Eloise Sheridan","SR Bernard","Australia",NA,8,"2",NA,NA,NA
1344515,6,"India","South Africa","female","2022/23",2023-01-28,"South Africa Women's T20I Tri-Series","Buffalo Park, East London","East London","India","bat",NA,"Lauren Agenbag","RN Hendricks","TC Mokorosi","PJ Vosloo","SA Fritz",NA,NA,NA,"5","no result",NA,NA
1344516,6,"West Indies","India","female","2022/23",2023-01-30,"South Africa Women's T20I Tri-Series","Buffalo Park, East London","East London","India","field","DB Sharma","PJ Vosloo","TC Mokorosi","RN Hendricks","Lauren Agenbag","SA Fritz","India",NA,8,"6",NA,NA,NA
1344517,6,"India","South Africa","female","2022/23",2023-02-02,"South Africa Women's T20I Tri-Series","Buffalo Park, East London","East London","India","bat","CL Tryon","Lauren Agenbag","TC Mokorosi","PJ Vosloo","RN Hendricks","SA Fritz","South Africa",NA,5,NA,NA,NA,NA
1355838,6,"Singapore","Cambodia","female","2022/23",2023-02-09,"Singapore Women tour of Cambodia","Morodok Techo National Stadium","Phnom Penh","Cambodia","field","Shafina Mahesh","PK Singh","Prasad Anish",NA,NA,NA,"Singapore",49,NA,"2",NA,NA,NA
1338040,6,"Sri Lanka","South Africa","female","2022/23",2023-02-10,"ICC Women's T20 World Cup","Newlands, Cape Town","Cape Town","South Africa","field","AC Jayangani","AY Harris","Kim Cotton","S Redfern","Eloise Sheridan","GS Lakshmi","Sri Lanka",3,NA,"1",NA,NA,NA
1355839,6,"Cambodia","Singapore","female","2022/23",2023-02-10,"Singapore Women tour of Cambodia","Morodok Techo National Stadium","Phnom Penh","Singapore","field","Shafina Mahesh","PK Singh","Prasad Anish",NA,NA,NA,"Singapore",NA,8,"3",NA,NA,NA
1338041,6,"West Indies","England","female","2022/23",2023-02-11,"ICC Women's T20 World Cup","Boland Park, Paarl","Paarl","West Indies","bat","NR Sciver-Brunt","CA Polosak","VG Rathi","Lauren Agenbag","Kim Cotton","SA Fritz","England",NA,7,"2",NA,NA,NA
1338042,6,"Australia","New Zealand","female","2022/23",2023-02-11,"ICC Women's T20 World Cup","Boland Park, Paarl","Paarl","New Zealand","field","A Gardner","N Perera","S Redfern","AY Harris","JM Williams","JM Pereira","Australia",97,NA,"3",NA,NA,NA
1355840,6,"Cambodia","Singapore","female","2022/23",2023-02-11,"Singapore Women tour of Cambodia","Morodok Techo National Stadium","Phnom Penh","Singapore","field","H Dhavina","PK Singh","Prasad Anish",NA,NA,NA,"Singapore",NA,9,"4",NA,NA,NA
1338043,6,"Pakistan","India","female","2022/23",2023-02-12,"ICC Women's T20 World Cup","Newlands, Cape Town","Cape Town","Pakistan","bat","JI Rodrigues","JM Williams","Lauren Agenbag","CA Polosak","AY Harris","SA Fritz","India",NA,7,"4",NA,NA,NA
1338044,6,"Bangladesh","Sri Lanka","female","2022/23",2023-02-12,"ICC Women's T20 World Cup","Newlands, Cape Town","Cape Town","Bangladesh","bat","H Madavi","AY Harris","S Redfern","Kim Cotton","JM Williams","GS Lakshmi","Sri Lanka",NA,7,"5",NA,NA,NA
1355841,6,"Cambodia","Singapore","female","2022/23",2023-02-12,"Singapore Women tour of Cambodia","Morodok Techo National Stadium","Phnom Penh","Singapore","field","Vinu Kumar","PK Singh","Prasad Anish",NA,NA,NA,"Singapore",NA,8,"5",NA,NA,NA
1338045,6,"Ireland","England","female","2022/23",2023-02-13,"ICC Women's T20 World Cup","Boland Park, Paarl","Paarl","Ireland","bat","A Capsey","CA Polosak","N Perera","VG Rathi","N Janani","SA Fritz","England",NA,4,"6",NA,NA,NA
1338046,6,"South Africa","New Zealand","female","2022/23",2023-02-13,"ICC Women's T20 World Cup","Boland Park, Paarl","Paarl","South Africa","bat","CL Tryon","Eloise Sheridan","N Janani","N Perera","CA Polosak","JM Pereira","South Africa",65,NA,"7",NA,NA,NA
1338047,6,"Bangladesh","Australia","female","2022/23",2023-02-14,"ICC Women's T20 World Cup","St George's Park, Gqeberha","Gqeberha","Bangladesh","bat","G Wareham","JM Williams","Kim Cotton","AY Harris","S Redfern","GS Lakshmi","Australia",NA,8,"8",NA,NA,NA
1338048,6,"West Indies","India","female","2022/23",2023-02-15,"ICC Women's T20 World Cup","Newlands, Cape Town","Cape Town","West Indies","bat","DB Sharma","Eloise Sheridan","N Perera","Lauren Agenbag","CA Polosak","SA Fritz","India",NA,6,"9",NA,NA,NA
1338049,6,"Pakistan","Ireland","female","2022/23",2023-02-15,"ICC Women's T20 World Cup","Newlands, Cape Town","Cape Town","Ireland","field","Muneeba Ali","CA Polosak","N Janani","N Perera","Eloise Sheridan","JM Pereira","Pakistan",70,NA,"10",NA,NA,NA
1338050,6,"Sri Lanka","Australia","female","2022/23",2023-02-16,"ICC Women's T20 World Cup","St George's Park, Gqeberha","Gqeberha","Australia","field","AJ Healy","AY Harris","JM Williams","S Redfern","Kim Cotton","GS Lakshmi","Australia",NA,10,"11",NA,NA,NA
1338051,6,"New Zealand","Bangladesh","female","2022/23",2023-02-17,"ICC Women's T20 World Cup","Newlands, Cape Town","Cape Town","New Zealand","bat","SW Bates","Lauren Agenbag","N Janani","Eloise Sheridan","VG Rathi","SA Fritz","New Zealand",71,NA,"12",NA,NA,NA
1338052,6,"Ireland","West Indies","female","2022/23",2023-02-17,"ICC Women's T20 World Cup","Newlands, Cape Town","Cape Town","Ireland","bat","HK Matthews","Eloise Sheridan","VG Rathi","N Janani","Lauren Agenbag","SA Fritz","West Indies",NA,6,"13",NA,NA,NA
1338053,6,"England","India","female","2022/23",2023-02-18,"ICC Women's T20 World Cup","St George's Park, Gqeberha","Gqeberha","India","field","NR Sciver-Brunt","JM Williams","Kim Cotton","AY Harris","N Perera","JM Pereira","England",11,NA,"14",NA,NA,NA
1338054,6,"South Africa","Australia","female","2022/23",2023-02-18,"ICC Women's T20 World Cup","St George's Park, Gqeberha","Gqeberha","Australia","field","TM McGrath","JM Williams","N Perera","Kim Cotton","AY Harris","JM Pereira","Australia",NA,6,"15",NA,NA,NA
1338055,6,"West Indies","Pakistan","female","2022/23",2023-02-19,"ICC Women's T20 World Cup","Boland Park, Paarl","Paarl","West Indies","bat","HK Matthews","Lauren Agenbag","VG Rathi","N James","S Redfern","SA Fritz","West Indies",3,NA,"16",NA,NA,NA
1338056,6,"New Zealand","Sri Lanka","female","2022/23",2023-02-19,"ICC Women's T20 World Cup","Boland Park, Paarl","Paarl","New Zealand","bat","AC Kerr","N Janani","S Redfern","VG Rathi","Lauren Agenbag","GS Lakshmi","New Zealand",102,NA,"17",NA,NA,NA
1338057,6,"India","Ireland","female","2022/23",2023-02-20,"ICC Women's T20 World Cup","St George's Park, Gqeberha","Gqeberha","India","bat","S Mandhana","AY Harris","Kim Cotton","JM Williams","N Perera","JM Pereira","India",5,NA,"18",NA,"D/L",NA
1338058,6,"England","Pakistan","female","2022/23",2023-02-21,"ICC Women's T20 World Cup","Newlands, Cape Town","Cape Town","England","bat","NR Sciver-Brunt","Lauren Agenbag","VG Rathi","Eloise Sheridan","N Janani","GS Lakshmi","England",114,NA,"19",NA,NA,NA
1338059,6,"Bangladesh","South Africa","female","2022/23",2023-02-21,"ICC Women's T20 World Cup","Newlands, Cape Town","Cape Town","Bangladesh","bat","L Wolvaardt","Eloise Sheridan","S Redfern","N Janani","VG Rathi","GS Lakshmi","South Africa",NA,10,"20",NA,NA,NA
1338060,6,"Australia","India","female","2022/23",2023-02-23,"ICC Women's T20 World Cup","Newlands, Cape Town","Cape Town","Australia","bat","A Gardner","Kim Cotton","N Perera","Lauren Agenbag","S Redfern","SA Fritz","Australia",5,NA,NA,NA,NA,NA
1338061,6,"South Africa","England","female","2022/23",2023-02-24,"ICC Women's T20 World Cup","Newlands, Cape Town","Cape Town","South Africa","bat","T Brits","CA Polosak","JM Williams","VG Rathi","Eloise Sheridan","GS Lakshmi","South Africa",6,NA,NA,NA,NA,NA
1338062,6,"Australia","South Africa","female","2022/23",2023-02-26,"ICC Women's T20 World Cup","Newlands, Cape Town","Cape Town","Australia","bat","BL Mooney","JM Williams","Kim Cotton","N Perera","S Redfern","GS Lakshmi","Australia",19,NA,NA,NA,NA,NA
1365310,6,"Rwanda","Ghana","female","2022/23",2023-03-27,"Nigeria Cricket Federation Women's T20I Tournament","Tafawa Balewa Square (TBS) Cricket Oval",NA,"Ghana","field","H Ishimwe","D Imobighe","O Akintokun",NA,NA,NA,"Rwanda",117,NA,"2",NA,NA,NA
1365321,6,"Zimbabwe","Thailand","female","2023",2023-04-25,"Zimbabwe Women tour of Thailand","Terdthai Cricket Ground, Bangkok","Bangkok","Zimbabwe","bat","SM Mayers","Tabarak Dar","V Kalidas","Arif Ansari",NA,"KB Suresh","Zimbabwe",24,NA,"1",NA,NA,NA
1370902,6,"United Arab Emirates","Uganda","female","2023",2023-04-25,"Women's T20 Quadrangular Series (in Namibia)","United Cricket Club Ground, Windhoek","Windhoek","Uganda","field","Khushi Sharma","E Lassen","H Hugo","S Loftie-Eaton",NA,NA,"United Arab Emirates",50,NA,"2",NA,NA,NA
1370903,6,"Namibia","Hong Kong","female","2023",2023-04-25,"Women's T20 Quadrangular Series (in Namibia)","United Cricket Club Ground, Windhoek","Windhoek","Hong Kong","field","W Mwatile","E Haynes","H Hugo","E Lassen",NA,NA,"Namibia",60,NA,"3",NA,NA,NA
