"striker","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"SF Hunt",29,99,367,26.9754768392371,6.6,14,0,14,0,0,22
"SG Borthwick",198,6606,12438,53.1114327062229,35.5161290322581,884,14,12,10,40,216
"SG Budinger",26,519,672,77.2321428571429,19.9615384615385,81,2,0,0,3,72
"SG Whittingham",13,63,179,35.195530726257,7.875,10,1,5,0,0,22
"SH Choudhry",10,209,467,44.7537473233405,23.2222222222222,32,0,1,0,0,44
"SI Mahmood",2,10,13,76.9230769230769,10,2,0,1,0,0,10
"SJ Cook",81,668,1557,42.903018625562,12.3703703703704,68,4,27,0,0,49
"SJ Croft",141,4516,9533,47.3722857442568,34.4732824427481,519,25,10,9,20,156
"SJ Magoffin",70,640,1469,43.5670524166099,13.0612244897959,97,1,21,0,1,51
"SJ Mullaney",193,5930,10344,57.3279195668987,31.7112299465241,794,84,6,11,26,192
"SJ Reingold",2,13,47,27.6595744680851,6.5,2,0,0,0,0,9
