"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","tv_umpire","match_referee","winner","winner_wickets","outcome","eliminator","match_number","winner_runs","method"
524915,6,"Sydney Sixers","Brisbane Heat","male","2011/12",2011-12-16,"Big Bash League","Sydney Cricket Ground",NA,"Brisbane Heat","bat","BJ Haddin","BNJ Oxenford","PR Reiffel",NA,"IH Lock","PL Marshall","Sydney Sixers",7,NA,NA,NA,NA,NA
524916,6,"Melbourne Stars","Sydney Thunder","male","2011/12",2011-12-17,"Big Bash League","Melbourne Cricket Ground",NA,"Sydney Thunder","field","DA Warner","SD Fry","P Wilson",NA,"GC Joshua","D Levens","Sydney Thunder",6,NA,NA,NA,NA,NA
524917,6,"Adelaide Strikers","Melbourne Renegades","male","2011/12",2011-12-18,"Big Bash League","Adelaide Oval",NA,"Melbourne Renegades","field","M Klinger","AJ Barrow","BNJ Oxenford",NA,"PR Reiffel","RW Stratford","Adelaide Strikers",NA,NA,NA,NA,67,NA
524918,6,"Perth Scorchers","Hobart Hurricanes","male","2011/12",2011-12-18,"Big Bash League","Western Australia Cricket Association Ground","Perth","Hobart Hurricanes","bat","BW Hilfenhaus","GA Abood","AP Ward",NA,"RL Parry","RJ Evans (2)","Hobart Hurricanes",NA,NA,NA,NA,31,NA
524919,6,"Brisbane Heat","Melbourne Stars","male","2011/12",2011-12-20,"Big Bash League","Brisbane Cricket Ground, Woolloongabba","Brisbane","Melbourne Stars","bat","RJ Quiney","IH Lock","PR Reiffel",NA,"BNJ Oxenford","DJ Burns","Melbourne Stars",NA,NA,NA,NA,8,NA
524920,6,"Hobart Hurricanes","Sydney Sixers","male","2011/12",2011-12-21,"Big Bash League","Bellerive Oval","Hobart","Hobart Hurricanes","bat","TR Birt","SD Fry","GC Joshua",NA,"P Wilson","RW Stratford","Hobart Hurricanes",NA,NA,NA,NA,42,NA
524921,6,"Melbourne Renegades","Perth Scorchers","male","2011/12",2011-12-22,"Big Bash League","Docklands Stadium","Melbourne","Melbourne Renegades","bat","SE Marsh","GA Abood","RL Parry",NA,"AP Ward","D Levens","Perth Scorchers",8,NA,NA,NA,NA,NA
524922,6,"Sydney Thunder","Adelaide Strikers","male","2011/12",2011-12-23,"Big Bash League","Stadium Australia","Sydney","Adelaide Strikers","bat","CH Gayle","MD Martell","P Wilson",NA,"AJ Barrow","PL Marshall","Sydney Thunder",6,NA,NA,NA,NA,NA
524923,6,"Sydney Sixers","Melbourne Stars","male","2011/12",2011-12-27,"Big Bash League","Sydney Cricket Ground",NA,"Sydney Sixers","bat","DJ Bravo","GA Abood","BNJ Oxenford",NA,"AP Ward","PL Marshall","Sydney Sixers",NA,NA,NA,NA,2,NA
524924,6,"Adelaide Strikers","Hobart Hurricanes","male","2011/12",2011-12-28,"Big Bash League","Adelaide Oval",NA,"Hobart Hurricanes","bat","XJ Doherty","GC Joshua","JD Ward",NA,"SD Fry","DJ Harper","Hobart Hurricanes",NA,NA,NA,NA,14,NA
524925,6,"Perth Scorchers","Brisbane Heat","male","2011/12",2011-12-29,"Big Bash League","Western Australia Cricket Association Ground","Perth","Perth Scorchers","bat","MJ North","MD Martell","P Wilson",NA,"NR Johnstone","RJ Evans (2)","Perth Scorchers",NA,NA,NA,NA,10,NA
524926,6,"Sydney Thunder","Melbourne Renegades","male","2011/12",2011-12-30,"Big Bash League","Stadium Australia","Sydney","Melbourne Renegades","bat","Shahid Afridi","IH Lock","AP Ward",NA,"RL Parry","PL Marshall","Melbourne Renegades",NA,NA,NA,NA,6,NA
524927,6,"Hobart Hurricanes","Sydney Thunder","male","2011/12",2012-01-01,"Big Bash League","Bellerive Oval","Hobart","Sydney Thunder","bat","Naved-ul-Hasan","IH Lock","RL Parry",NA,"SJ Nogajski","D Levens","Hobart Hurricanes",5,NA,NA,NA,NA,NA
524928,6,"Melbourne Renegades","Sydney Sixers","male","2011/12",2012-01-02,"Big Bash League","Docklands Stadium","Melbourne","Sydney Sixers","bat","AB McDonald","MD Martell","PR Reiffel",NA,"RL Parry","PL Marshall","Melbourne Renegades",8,NA,NA,NA,NA,NA
524930,6,"Melbourne Stars","Perth Scorchers","male","2011/12",2012-01-04,"Big Bash League","Melbourne Cricket Ground",NA,"Perth Scorchers","bat","HH Gibbs","MD Martell","P Wilson",NA,"AJ Barrow","DJ Burns","Perth Scorchers",NA,NA,NA,NA,8,NA
524933,6,"Sydney Thunder","Sydney Sixers","male","2011/12",2012-01-08,"Big Bash League","Stadium Australia","Sydney","Sydney Sixers","bat","MA Starc","BNJ Oxenford","PR Reiffel",NA,"GA Abood","RW Stratford","Sydney Sixers",NA,NA,NA,NA,17,"D/L"
524934,6,"Perth Scorchers","Adelaide Strikers","male","2011/12",2012-01-08,"Big Bash League","Western Australia Cricket Association Ground","Perth","Perth Scorchers","bat","GB Hogg","RL Parry","AP Ward",NA,"IH Lock","RJ Evans (2)","Perth Scorchers",NA,NA,NA,NA,42,NA
524935,6,"Hobart Hurricanes","Melbourne Stars","male","2011/12",2012-01-09,"Big Bash League","Bellerive Oval","Hobart","Melbourne Stars","bat","LJ Wright","GC Joshua","JD Ward",NA,"SD Fry","DJ Burns","Melbourne Stars",NA,NA,NA,NA,19,NA
524936,6,"Adelaide Strikers","Sydney Sixers","male","2011/12",2012-01-10,"Big Bash League","Adelaide Oval",NA,"Sydney Sixers","bat","SNJ O'Keefe","AJ Barrow","MD Martell",NA,"P Wilson","DJ Harper","Sydney Sixers",NA,NA,NA,NA,64,NA
524938,6,"Melbourne Renegades","Brisbane Heat","male","2011/12",2012-01-12,"Big Bash League","Docklands Stadium","Melbourne","Brisbane Heat","bat","DL Vettori","IH Lock","AP Ward",NA,"RL Parry","D Levens","Brisbane Heat",NA,NA,NA,NA,12,NA
524939,6,"Brisbane Heat","Sydney Thunder","male","2011/12",2012-01-17,"Big Bash League","Brisbane Cricket Ground, Woolloongabba","Brisbane","Sydney Thunder","field","DT Christian","SD Fry","JD Ward",NA,"GC Joshua","DJ Burns","Brisbane Heat",NA,NA,NA,NA,91,NA
524940,6,"Hobart Hurricanes","Melbourne Renegades","male","2011/12",2012-01-18,"Big Bash League","Bellerive Oval","Hobart","Melbourne Renegades","bat","OA Shah","GA Abood","AJ Barrow",NA,NA,"D Levens","Hobart Hurricanes",7,NA,NA,NA,NA,NA
524941,6,"Sydney Sixers","Perth Scorchers","male","2011/12",2012-01-18,"Big Bash League","Sydney Cricket Ground",NA,"Sydney Sixers","bat","MA Starc","SD Fry","P Wilson",NA,"JD Ward","PL Marshall","Sydney Sixers",NA,NA,NA,NA,1,NA
524942,6,"Melbourne Stars","Adelaide Strikers","male","2011/12",2012-01-19,"Big Bash League","Melbourne Cricket Ground",NA,"Adelaide Strikers","bat","CJ McKay","IH Lock","RL Parry",NA,"AP Ward","RW Stratford","Melbourne Stars",6,NA,NA,NA,NA,NA
524943,6,"Perth Scorchers","Melbourne Stars","male","2011/12",2012-01-21,"Big Bash League","Western Australia Cricket Association Ground","Perth","Perth Scorchers","bat","MR Marsh","SD Fry","JD Ward",NA,"P Wilson","RJ Evans (2)","Perth Scorchers",NA,NA,NA,NA,11,NA
524944,6,"Hobart Hurricanes","Sydney Sixers","male","2011/12",2012-01-22,"Big Bash League","Bellerive Oval","Hobart","Sydney Sixers","bat","NJ Maddinson","MD Martell","PR Reiffel",NA,"GA Abood","D Levens","Sydney Sixers",NA,NA,NA,NA,7,NA
524945,6,"Perth Scorchers","Sydney Sixers","male","2011/12",2012-01-28,"Big Bash League","Western Australia Cricket Association Ground","Perth","Perth Scorchers","bat","MC Henriques","PR Reiffel","JD Ward",NA,"MD Martell","RJ Evans (2)","Sydney Sixers",7,NA,NA,NA,NA,NA
571232,6,"Melbourne Renegades","Melbourne Stars","male","2012/13",2012-12-07,"Big Bash League","Docklands Stadium","Melbourne","Melbourne Stars","bat","AJ Finch","SD Fry","PR Reiffel",NA,"JD Ward","RW Stratford","Melbourne Renegades",8,NA,NA,NA,NA,NA
571233,6,"Sydney Sixers","Sydney Thunder","male","2012/13",2012-12-08,"Big Bash League","Sydney Cricket Ground",NA,"Sydney Sixers","field","BJ Haddin","AJ Barrow","AP Ward",NA,"SD Fry","PL Marshall","Sydney Sixers",7,NA,NA,NA,NA,NA
571234,6,"Brisbane Heat","Hobart Hurricanes","male","2012/13",2012-12-09,"Big Bash League","Brisbane Cricket Ground, Woolloongabba","Brisbane","Brisbane Heat","bat","TR Birt","SJ Davis","DB Mealey",NA,"PR Reiffel","RW Stratford","Hobart Hurricanes",8,NA,NA,NA,NA,NA
571235,6,"Perth Scorchers","Adelaide Strikers","male","2012/13",2012-12-09,"Big Bash League","Western Australia Cricket Association Ground","Perth","Perth Scorchers","bat","PJ Hughes","IH Lock","P Wilson",NA,"JD Ward","RJ Evans (2)","Adelaide Strikers",6,NA,NA,NA,NA,NA
571236,6,"Perth Scorchers","Melbourne Stars","male","2012/13",2012-12-12,"Big Bash League","Western Australia Cricket Association Ground","Perth","Melbourne Stars","field","SL Malinga","IH Lock","JD Ward",NA,"GC Joshua","RJ Evans (2)","Melbourne Stars",NA,NA,NA,NA,24,"D/L"
571237,6,"Adelaide Strikers","Brisbane Heat","male","2012/13",2012-12-13,"Big Bash League","Adelaide Oval",NA,"Brisbane Heat","field","LA Pomersbach","DB Mealey","P Wilson",NA,"SJ Nogajski","PL Marshall","Brisbane Heat",3,NA,NA,NA,NA,NA
571238,6,"Sydney Thunder","Melbourne Renegades","male","2012/13",2012-12-14,"Big Bash League","Stadium Australia","Sydney","Melbourne Renegades","field","AW O'Brien","AJ Barrow","AP Ward",NA,"GA Abood","RJ Evans (2)","Melbourne Renegades",5,NA,NA,NA,NA,NA
571239,6,"Melbourne Stars","Hobart Hurricanes","male","2012/13",2012-12-15,"Big Bash League","Melbourne Cricket Ground",NA,"Melbourne Stars","field","CJ McKay","GC Joshua","MD Martell",NA,"IH Lock","D Levens","Melbourne Stars",4,NA,NA,NA,NA,NA
571240,6,"Sydney Sixers","Perth Scorchers","male","2012/13",2012-12-16,"Big Bash League","Sydney Cricket Ground",NA,"Perth Scorchers","field","MA Beer","GA Abood","AP Ward",NA,"AJ Barrow","RJ Evans (2)","Perth Scorchers",7,NA,NA,NA,NA,NA
571241,6,"Brisbane Heat","Perth Scorchers","male","2012/13",2012-12-18,"Big Bash League","Brisbane Cricket Ground, Woolloongabba","Brisbane","Perth Scorchers","field","NM Coulter-Nile","DB Mealey","PR Reiffel",NA,"AP Ward","D Levens","Perth Scorchers",9,NA,NA,NA,NA,"D/L"
571242,6,"Melbourne Renegades","Hobart Hurricanes","male","2012/13",2012-12-19,"Big Bash League","Docklands Stadium","Melbourne","Melbourne Renegades","field","MN Samuels","SJ Nogajski","JD Ward",NA,"P Wilson","RW Stratford","Melbourne Renegades",7,NA,NA,NA,NA,NA
571243,6,"Sydney Thunder","Adelaide Strikers","male","2012/13",2012-12-20,"Big Bash League","Stadium Australia","Sydney","Sydney Thunder","field","KW Richardson","BNJ Oxenford","PR Reiffel",NA,"DB Mealey","PL Marshall","Adelaide Strikers",NA,NA,NA,NA,51,NA
571245,6,"Melbourne Renegades","Brisbane Heat","male","2012/13",2012-12-22,"Big Bash League","Docklands Stadium","Melbourne","Brisbane Heat","bat","BCJ Cutting","GA Abood","BNJ Oxenford",NA,"AJ Barrow","D Levens","Melbourne Renegades",6,NA,NA,NA,NA,NA
571247,6,"Adelaide Strikers","Sydney Sixers","male","2012/13",2012-12-23,"Big Bash League","Adelaide Oval",NA,"Sydney Sixers","bat","TP Ludeman","SD Fry","SJ Nogajski",NA,"P Wilson","DJ Harper","Adelaide Strikers",9,NA,NA,NA,NA,NA
571248,6,"Sydney Sixers","Hobart Hurricanes","male","2012/13",2012-12-26,"Big Bash League","Sydney Cricket Ground",NA,"Hobart Hurricanes","field","RT Ponting","SJ Davis","DB Mealey",NA,"PR Reiffel","PL Marshall","Hobart Hurricanes",7,NA,NA,NA,NA,NA
571249,6,"Adelaide Strikers","Melbourne Stars","male","2012/13",2012-12-27,"Big Bash League","Adelaide Oval",NA,"Melbourne Stars","bat","BJ Hodge","GC Joshua","IH Lock",NA,"MD Martell","DJ Harper","Melbourne Stars",NA,NA,NA,NA,8,NA
571250,6,"Sydney Thunder","Brisbane Heat","male","2012/13",2012-12-28,"Big Bash League","Stadium Australia","Sydney","Sydney Thunder","bat","DT Christian","SJ Davis","PR Reiffel",NA,"DB Mealey","PL Marshall","Brisbane Heat",5,NA,NA,NA,NA,NA
571251,6,"Perth Scorchers","Melbourne Renegades","male","2012/13",2012-12-29,"Big Bash League","Western Australia Cricket Association Ground","Perth","Melbourne Renegades","field","SE Marsh","GC Joshua","MD Martell",NA,"IH Lock","RJ Evans (2)","Perth Scorchers",NA,NA,NA,NA,51,NA
571252,6,"Sydney Thunder","Sydney Sixers","male","2012/13",2012-12-30,"Big Bash League","Stadium Australia","Sydney","Sydney Thunder","bat","DP Hughes","GA Abood","AJ Barrow",NA,"AP Ward","DJ Burns","Sydney Sixers",4,NA,NA,NA,NA,NA
571254,6,"Melbourne Renegades","Adelaide Strikers","male","2012/13",2013-01-02,"Big Bash League","Docklands Stadium","Melbourne","Adelaide Strikers","field","M Muralitharan","SJ Nogajski","P Wilson",NA,"SD Fry","DJ Burns","Melbourne Renegades",NA,NA,NA,NA,48,NA
571256,6,"Perth Scorchers","Sydney Thunder","male","2012/13",2013-01-04,"Big Bash League","Western Australia Cricket Association Ground","Perth","Sydney Thunder","bat","JP Behrendorff","DB Mealey","JD Ward",NA,"BNJ Oxenford","RJ Evans (2)","Perth Scorchers",9,NA,NA,NA,NA,NA
571258,6,"Melbourne Stars","Melbourne Renegades","male","2012/13",2013-01-06,"Big Bash League","Melbourne Cricket Ground",NA,"Melbourne Stars","bat","AJ Finch","SD Fry","SJ Nogajski",NA,"P Wilson","RW Stratford","Melbourne Renegades",9,NA,NA,NA,NA,NA
571259,6,"Brisbane Heat","Sydney Sixers","male","2012/13",2013-01-07,"Big Bash League","Brisbane Cricket Ground, Woolloongabba","Brisbane","Brisbane Heat","bat","MJ Lumb","DB Mealey","BNJ Oxenford",NA,"GA Abood","D Levens","Sydney Sixers",5,NA,NA,NA,NA,NA
571260,6,"Melbourne Stars","Sydney Thunder","male","2012/13",2013-01-08,"Big Bash League","Melbourne Cricket Ground",NA,"Melbourne Stars","bat","CH Gayle","GC Joshua","MD Martell",NA,"IH Lock","RW Stratford","Melbourne Stars",NA,NA,NA,NA,13,NA
571262,6,"Adelaide Strikers","Perth Scorchers","male","2012/13",2013-01-10,"Big Bash League","Adelaide Oval",NA,"Perth Scorchers","bat","SE Marsh","MD Martell","P Wilson",NA,"SJ Nogajski","DJ Burns","Perth Scorchers",NA,NA,NA,NA,98,NA
571264,6,"Melbourne Renegades","Brisbane Heat","male","2012/13",2013-01-15,"Big Bash League","Docklands Stadium","Melbourne","Brisbane Heat","bat","LA Pomersbach","JD Ward","P Wilson",NA,"GA Abood","RW Stratford","Brisbane Heat",NA,NA,NA,NA,15,NA
571265,6,"Perth Scorchers","Melbourne Stars","male","2012/13",2013-01-16,"Big Bash League","Western Australia Cricket Association Ground","Perth","Perth Scorchers","field","SE Marsh","SD Fry","MD Martell",NA,"GC Joshua","RJ Evans","Perth Scorchers",8,NA,NA,NA,NA,"D/L"
571266,6,"Perth Scorchers","Brisbane Heat","male","2012/13",2013-01-19,"Big Bash League","Western Australia Cricket Association Ground","Perth","Brisbane Heat","bat","NM Hauritz","SD Fry","MD Martell",NA,"P Wilson","PL Marshall","Brisbane Heat",NA,NA,NA,NA,34,NA
654031,6,"Melbourne Stars","Melbourne Renegades","male","2013/14",2013-12-20,"Big Bash League","Melbourne Cricket Ground",NA,"Melbourne Renegades","field","LJ Wright","SD Fry","JD Ward","RG Patterson","P Wilson","RW Stratford","Melbourne Stars",NA,NA,NA,NA,76,NA
654033,6,"Sydney Sixers","Sydney Thunder","male","2013/14",2013-12-21,"Big Bash League","Sydney Cricket Ground",NA,"Sydney Sixers","field","NJ Maddinson","GA Abood","AJ Barrow","SA Lightbody","GC Joshua","PL Marshall","Sydney Sixers",6,NA,NA,NA,NA,NA
654035,6,"Hobart Hurricanes","Adelaide Strikers","male","2013/14",2013-12-22,"Big Bash League","Bellerive Oval","Hobart","Hobart Hurricanes","field",NA,"MD Martell","SJ Nogajski","JM Mitchell","MW Graham-Smith","DJ Harper",NA,NA,"no result",NA,NA,NA,NA
654037,6,"Brisbane Heat","Perth Scorchers","male","2013/14",2013-12-22,"Big Bash League","Brisbane Cricket Ground, Woolloongabba","Brisbane","Perth Scorchers","bat","CA Lynn","IH Lock","DB Mealey","CA Hoffmann","AP Ward","SR Bernard","Brisbane Heat",3,NA,NA,NA,NA,NA
654039,6,"Perth Scorchers","Melbourne Renegades","male","2013/14",2013-12-26,"Big Bash League","Western Australia Cricket Association Ground","Perth","Perth Scorchers","bat","Yasir Arafat","MD Martell","P Wilson","NR Johnstone","IH Lock","D Talalla","Perth Scorchers",NA,NA,NA,NA,6,NA
654041,6,"Sydney Thunder","Adelaide Strikers","male","2013/14",2013-12-27,"Big Bash League","Stadium Australia","Sydney","Sydney Thunder","field","MEK Hussey","SD Fry","MW Graham-Smith","GJ Davidson","AJ Barrow","PL Marshall","Adelaide Strikers",NA,NA,NA,NA,6,NA
654043,6,"Brisbane Heat","Hobart Hurricanes","male","2013/14",2013-12-28,"Big Bash League","Brisbane Cricket Ground, Woolloongabba","Brisbane","Brisbane Heat","bat","BR Dunk","GA Abood","DB Mealey","BR Farrell","AP Ward","RW Stratford","Hobart Hurricanes",3,NA,NA,NA,NA,NA
654045,6,"Sydney Sixers","Melbourne Stars","male","2013/14",2013-12-29,"Big Bash League","Sydney Cricket Ground",NA,"Sydney Sixers","field","GJ Maxwell","AJ Barrow","MW Graham-Smith","AK Wilds","SD Fry","SR Bernard","Melbourne Stars",NA,NA,NA,NA,77,NA
654047,6,"Melbourne Renegades","Brisbane Heat","male","2013/14",2013-12-30,"Big Bash League","Docklands Stadium","Melbourne","Melbourne Renegades","bat","AJ Finch","GC Joshua","SJ Nogajski","PJ Gillespie","GA Abood","RW Stratford","Melbourne Renegades",NA,NA,NA,NA,57,NA
654051,6,"Hobart Hurricanes","Melbourne Renegades","male","2013/14",2014-01-01,"Big Bash League","Bellerive Oval","Hobart","Melbourne Renegades","bat","JL Pattinson","GC Joshua","IH Lock","JM Mitchell","SJ Nogajski","PL Marshall","Melbourne Renegades",NA,NA,NA,NA,51,NA
654053,6,"Sydney Thunder","Melbourne Stars","male","2013/14",2014-01-01,"Big Bash League","Stadium Australia","Sydney","Sydney Thunder","bat","BJ Hodge","GA Abood","MW Graham-Smith","GJ Davidson","SD Fry","DJ Harper","Melbourne Stars",7,NA,NA,NA,NA,NA
654055,6,"Brisbane Heat","Sydney Sixers","male","2013/14",2014-01-02,"Big Bash League","Brisbane Cricket Ground, Woolloongabba","Brisbane","Brisbane Heat","field","B Lee","AJ Barrow","JD Ward","SE Dionysius","SD Fry","DJ Harper","Sydney Sixers",NA,NA,NA,NA,4,NA
654057,6,"Perth Scorchers","Sydney Thunder","male","2013/14",2014-01-03,"Big Bash League","Western Australia Cricket Association Ground","Perth","Sydney Thunder","bat","SM Katich","GC Joshua","DB Mealey","NR Johnstone","SJ Nogajski","RW Stratford","Perth Scorchers",6,NA,NA,NA,NA,NA
654059,6,"Melbourne Renegades","Melbourne Stars","male","2013/14",2014-01-04,"Big Bash League","Docklands Stadium","Melbourne","Melbourne Renegades","bat","CL White","AJ Barrow","AP Ward","SAJ Craig","JD Ward","D Talalla","Melbourne Stars",9,NA,NA,NA,NA,NA
654061,6,"Adelaide Strikers","Sydney Sixers","male","2013/14",2014-01-05,"Big Bash League","Adelaide Oval",NA,"Adelaide Strikers","bat","MJ Lumb","SD Fry","SJ Nogajski","C Thomas","DB Mealey","RW Stratford","Sydney Sixers",6,NA,NA,NA,NA,NA
654063,6,"Perth Scorchers","Hobart Hurricanes","male","2013/14",2014-01-07,"Big Bash League","Western Australia Cricket Association Ground","Perth","Perth Scorchers","bat","NM Coulter-Nile","IH Lock","JD Ward","NR Johnstone","DB Mealey","DJ Harper","Perth Scorchers",NA,NA,NA,NA,6,NA
654065,6,"Sydney Thunder","Brisbane Heat","male","2013/14",2014-01-08,"Big Bash League","Stadium Australia","Sydney","Brisbane Heat","bat","CA Lynn","SD Fry","AP Ward","GJ Davidson","GA Abood","PL Marshall","Brisbane Heat",NA,NA,NA,NA,48,NA
654067,6,"Melbourne Stars","Adelaide Strikers","male","2013/14",2014-01-09,"Big Bash League","Melbourne Cricket Ground",NA,"Adelaide Strikers","bat","JP Faulkner","MW Graham-Smith","GC Joshua","SAJ Craig","AJ Barrow","SR Bernard","Melbourne Stars",8,NA,NA,NA,NA,NA
654069,6,"Sydney Sixers","Perth Scorchers","male","2013/14",2014-01-10,"Big Bash League","Sydney Cricket Ground",NA,"Perth Scorchers","bat","Yasir Arafat","GA Abood","SD Fry","AK Wilds","AP Ward","D Talalla",NA,NA,"tie","Perth Scorchers",NA,NA,NA
654071,6,"Hobart Hurricanes","Sydney Thunder","male","2013/14",2014-01-11,"Big Bash League","Bellerive Oval","Hobart","Hobart Hurricanes","bat","BR Dunk","DB Mealey","SJ Nogajski","JM Mitchell","GC Joshua","PL Marshall","Hobart Hurricanes",NA,NA,NA,NA,73,NA
654073,6,"Brisbane Heat","Melbourne Stars","male","2013/14",2014-01-11,"Big Bash League","Brisbane Cricket Ground, Woolloongabba","Brisbane","Brisbane Heat","bat","LJ Wright","AJ Barrow","P Wilson","MS Branch","MW Graham-Smith","RW Stratford","Melbourne Stars",3,NA,NA,NA,NA,NA
654075,6,"Melbourne Renegades","Sydney Thunder","male","2013/14",2014-01-14,"Big Bash League","Docklands Stadium","Melbourne","Melbourne Renegades","bat","GS Sandhu","GC Joshua","AP Ward","AJ Sammartino","JD Ward","DJ Harper","Sydney Thunder",9,NA,NA,NA,NA,NA
654077,6,"Sydney Sixers","Hobart Hurricanes","male","2013/14",2014-01-15,"Big Bash League","Sydney Cricket Ground",NA,"Sydney Sixers","bat","SPD Smith","MW Graham-Smith","P Wilson","GJ Davidson","DB Mealey","D Talalla","Sydney Sixers",NA,NA,NA,NA,7,NA
654079,6,"Perth Scorchers","Adelaide Strikers","male","2013/14",2014-01-16,"Big Bash League","Western Australia Cricket Association Ground","Perth","Perth Scorchers","bat","CJ Simmons","AJ Barrow","IH Lock","NR Johnstone","GC Joshua","SR Bernard","Perth Scorchers",NA,NA,NA,NA,5,NA
654081,6,"Adelaide Strikers","Brisbane Heat","male","2013/14",2014-01-18,"Big Bash League","Adelaide Oval",NA,"Brisbane Heat","bat","DL Vettori","SJ Nogajski","P Wilson","L Uthenwoldt","IH Lock","DJ Harper","Brisbane Heat",NA,NA,NA,NA,32,NA
654083,6,"Melbourne Renegades","Sydney Sixers","male","2013/14",2014-01-18,"Big Bash League","Docklands Stadium","Melbourne","Melbourne Renegades","field","MC Henriques","DB Mealey","AP Ward",NA,"GA Abood","D Talalla","Sydney Sixers",NA,NA,NA,NA,2,NA
654085,6,"Melbourne Stars","Hobart Hurricanes","male","2013/14",2014-01-21,"Big Bash League","Melbourne Cricket Ground",NA,"Melbourne Stars","field","LJ Wright","IH Lock","SJ Nogajski","PJ Gillespie","AJ Barrow","RW Stratford","Melbourne Stars",5,NA,NA,NA,NA,NA
654087,6,"Adelaide Strikers","Melbourne Renegades","male","2013/14",2014-01-22,"Big Bash League","Adelaide Oval",NA,"Melbourne Renegades","bat","DJ Bravo","DB Mealey","AP Ward","L Uthenwoldt","P Wilson","PL Marshall","Melbourne Renegades",NA,NA,NA,NA,1,NA
654089,6,"Hobart Hurricanes","Brisbane Heat","male","2013/14",2014-01-23,"Big Bash League","Bellerive Oval","Hobart","Hobart Hurricanes","bat","BR Dunk","GA Abood","IH Lock","JM Mitchell","MW Graham-Smith","SR Bernard","Hobart Hurricanes",NA,NA,NA,NA,40,NA
654091,6,"Sydney Thunder","Sydney Sixers","male","2013/14",2014-01-25,"Big Bash League","Stadium Australia","Sydney","Sydney Sixers","field","NM Lyon","AJ Barrow","DB Mealey","BC Treloar","GC Joshua","SR Bernard","Sydney Sixers",8,NA,NA,NA,NA,NA
654093,6,"Melbourne Stars","Perth Scorchers","male","2013/14",2014-01-27,"Big Bash League","Melbourne Cricket Ground",NA,"Melbourne Stars","bat","JW Hastings","GA Abood","GC Joshua","PJ Gillespie","SJ Nogajski","DJ Harper","Melbourne Stars",NA,NA,NA,NA,20,NA
654095,6,"Melbourne Stars","Hobart Hurricanes","male","2013/14",2014-02-04,"Big Bash League","Melbourne Cricket Ground",NA,"Melbourne Stars","bat","CJ Boyce","GA Abood","AP Ward","PJ Gillespie","SJ Nogajski","RW Stratford","Hobart Hurricanes",7,NA,NA,NA,NA,NA
654097,6,"Sydney Sixers","Perth Scorchers","male","2013/14",2014-02-05,"Big Bash League","Sydney Cricket Ground",NA,"Sydney Sixers","field","CJ Simmons","MD Martell","P Wilson","GJ Davidson","GC Joshua","PL Marshall","Perth Scorchers",NA,NA,NA,NA,5,"D/L"
654099,6,"Perth Scorchers","Hobart Hurricanes","male","2013/14",2014-02-07,"Big Bash League","Western Australia Cricket Association Ground","Perth","Perth Scorchers","bat","GB Hogg","MD Martell","JD Ward","SJ Nogajski","P Wilson","RW Stratford","Perth Scorchers",NA,NA,NA,NA,39,NA
756735,6,"Adelaide Strikers","Melbourne Stars","male","2014/15",2014-12-18,"Big Bash League","Adelaide Oval",NA,"Melbourne Stars","bat","TP Ludeman","MW Graham-Smith","JD Ward",NA,"SJ Nogajski","DJ Harper","Adelaide Strikers",8,NA,NA,NA,NA,NA
756737,6,"Sydney Sixers","Melbourne Renegades","male","2014/15",2014-12-19,"Big Bash League","Sydney Cricket Ground",NA,"Sydney Sixers","field","NJ Maddinson","AJ Barrow","DB Mealey",NA,"GJ Davidson","SR Bernard","Sydney Sixers",8,NA,NA,NA,NA,NA
756739,6,"Melbourne Stars","Hobart Hurricanes","male","2014/15",2014-12-20,"Big Bash League","Melbourne Cricket Ground",NA,"Melbourne Stars","field","DJG Sammy","GC Joshua","MD Martell","DJ Shepard","SAJ Craig","RW Stratford","Hobart Hurricanes",NA,NA,NA,NA,52,NA
756741,6,"Sydney Thunder","Brisbane Heat","male","2014/15",2014-12-21,"Big Bash League","Stadium Australia","Sydney","Brisbane Heat","field","JH Kallis","DB Mealey","JD Ward","AK Wilds","P Wilson","DJ Harper","Sydney Thunder",NA,NA,NA,NA,56,NA
756743,6,"Perth Scorchers","Adelaide Strikers","male","2014/15",2014-12-22,"Big Bash League","Western Australia Cricket Association Ground","Perth","Perth Scorchers","bat","JP Behrendorff","AJ Barrow","GJ Davidson",NA,"MD Martell","PL Marshall","Adelaide Strikers",1,NA,NA,NA,NA,NA
756745,6,"Hobart Hurricanes","Sydney Sixers","male","2014/15",2014-12-23,"Big Bash League","Bellerive Oval","Hobart","Hobart Hurricanes","bat","MC Henriques","MW Graham-Smith","P Wilson","H Wolff","SJ Nogajski","SR Bernard","Sydney Sixers",7,NA,NA,NA,NA,NA
756747,6,"Perth Scorchers","Melbourne Renegades","male","2014/15",2014-12-26,"Big Bash League","Western Australia Cricket Association Ground","Perth","Perth Scorchers","bat","M Klinger","GA Abood","MD Martell","J Hewitt","DB Mealey","RW Stratford","Perth Scorchers",NA,NA,NA,NA,35,NA
756749,6,"Sydney Thunder","Sydney Sixers","male","2014/15",2014-12-27,"Big Bash League","Stadium Australia","Sydney","Sydney Thunder","field","AC Blizzard","SJ Nogajski","P Wilson","SA Lightbody","SAJ Craig","SR Bernard","Sydney Sixers",NA,NA,NA,NA,16,NA
