"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","winner","winner_wickets","winner_runs","method","tv_umpire","outcome","reserve_umpire","match_referee"
804447,6,"Durham","Northamptonshire","male","2015",2015-05-15,"NatWest T20 Blast","Riverside Ground","Chester-le-Street","Northamptonshire","field","CS MacLeod","RA Kettleborough","PJ Hartley","Durham",NA,41,"D/L",NA,NA,NA,NA
804449,6,"Middlesex","Gloucestershire","male","2015",2015-05-15,"NatWest T20 Blast","County Ground","Bristol","Gloucestershire","field","IA Cockbain","NGC Cowley","JW Lloyds","Gloucestershire",7,NA,NA,NA,NA,NA,NA
804451,6,"Hampshire","Essex","male","2015",2015-05-15,"NatWest T20 Blast","The Rose Bowl","Southampton","Hampshire","bat","JHK Adams","SA Garratt","DJ Millns","Hampshire",NA,17,NA,NA,NA,NA,NA
804453,6,"Kent","Sussex","male","2015",2015-05-15,"NatWest T20 Blast","St Lawrence Ground","Canterbury","Kent","bat","OE Robinson","NL Bainton","NJ Llong","Kent",NA,7,NA,NA,NA,NA,NA
804455,6,"Leicestershire","Lancashire","male","2015",2015-05-15,"NatWest T20 Blast","Old Trafford","Manchester","Leicestershire","bat","SJ Croft","RT Robinson","PK Baldwin","Lancashire",5,NA,"D/L",NA,NA,NA,NA
804457,6,"Warwickshire","Nottinghamshire","male","2015",2015-05-15,"NatWest T20 Blast","Trent Bridge","Nottingham","Nottinghamshire","field","AD Hales","MJD Bodenham","MA Gough","Nottinghamshire",8,NA,NA,"JH Evans",NA,NA,NA
804459,6,"Glamorgan","Surrey","male","2015",2015-05-15,"NatWest T20 Blast","Kennington Oval","London","Surrey","field","CA Ingram","MR Benson","SJ O'Shaughnessy","Glamorgan",NA,25,NA,NA,NA,NA,NA
804461,6,"Derbyshire","Yorkshire","male","2015",2015-05-15,"NatWest T20 Blast","Headingley","Leeds","Yorkshire","field","MD Fisher","GD Lloyd","RJ Evans","Yorkshire",7,NA,NA,NA,NA,NA,NA
804463,6,"Surrey","Essex","male","2015",2015-05-16,"NatWest T20 Blast","County Ground","Chelmsford","Essex","field","TK Curran","MJ Saggers","DJ Millns","Surrey",NA,44,NA,"NA Mallender",NA,NA,NA
804465,6,"Sussex","Gloucestershire","male","2015",2015-05-17,"NatWest T20 Blast","County Ground","Hove","Gloucestershire","field","WAT Beer","MR Benson","DJ Millns","Sussex",NA,6,NA,NA,NA,NA,NA
804467,6,"Warwickshire","Worcestershire","male","2015",2015-05-22,"NatWest T20 Blast","Edgbaston","Birmingham","Worcestershire","field","A Javid","MJD Bodenham","AG Wharf","Warwickshire",NA,18,NA,NA,NA,NA,NA
804469,6,"Glamorgan","Essex","male","2015",2015-05-22,"NatWest T20 Blast","Sophia Gardens","Cardiff","Essex","field","RS Bopara","GD Lloyd","JW Lloyds","Essex",5,NA,NA,NA,NA,NA,NA
804471,6,"Hampshire","Kent","male","2015",2015-05-22,"NatWest T20 Blast","The Rose Bowl","Southampton","Hampshire","bat","AJ Blake","RT Robinson","RJ Bailey","Kent",5,NA,NA,"SJ O'Shaughnessy",NA,NA,NA
804473,6,"Durham","Lancashire","male","2015",2015-05-22,"NatWest T20 Blast","Old Trafford","Manchester","Durham","bat","AG Prince","NA Mallender","JH Evans","Durham",NA,16,NA,NA,NA,NA,NA
804475,6,"Derbyshire","Leicestershire","male","2015",2015-05-22,"NatWest T20 Blast","Grace Road","Leicester","Leicestershire","field","NJ O'Brien","RJ Evans","NGB Cook","Leicestershire",7,NA,NA,NA,NA,NA,NA
804477,6,"Nottinghamshire","Yorkshire","male","2015",2015-05-22,"NatWest T20 Blast","Trent Bridge","Nottingham","Yorkshire","field","AW Gale","SA Garratt","PK Baldwin","Yorkshire",6,NA,NA,NA,NA,NA,NA
804481,6,"Gloucestershire","Essex","male","2015",2015-05-24,"NatWest T20 Blast","County Ground","Bristol","Essex","field","M Klinger","JH Evans","AG Wharf","Gloucestershire",NA,34,NA,NA,NA,NA,NA
804483,6,"Durham","Leicestershire","male","2015",2015-05-28,"NatWest T20 Blast","Grace Road","Leicester","Durham","bat","KJ O'Brien","RT Robinson","JW Lloyds","Leicestershire",8,NA,NA,"MJD Bodenham",NA,NA,NA
804485,6,"Middlesex","Kent","male","2015",2015-05-28,"NatWest T20 Blast","Lord's","London","Middlesex","bat","PR Stirling","SA Garratt","AG Wharf","Middlesex",NA,115,NA,NA,NA,NA,NA
804487,6,"Lancashire","Derbyshire","male","2015",2015-05-29,"NatWest T20 Blast","County Ground","Derby","Derbyshire","field","WA White","PJ Hartley","NL Bainton","Derbyshire",5,NA,NA,"JW Lloyds",NA,NA,NA
804489,6,"Durham","Yorkshire","male","2015",2015-05-29,"NatWest T20 Blast","Riverside Ground","Chester-le-Street","Yorkshire","field","JW Hastings","GD Lloyd","NGB Cook","Durham",NA,6,NA,NA,NA,NA,NA
804491,6,"Essex","Somerset","male","2015",2015-05-29,"NatWest T20 Blast","County Ground","Chelmsford","Somerset","field","CH Gayle","MR Benson","SJ O'Shaughnessy","Somerset",3,NA,NA,NA,NA,NA,NA
804493,6,"Hampshire","Glamorgan","male","2015",2015-05-29,"NatWest T20 Blast","Sophia Gardens","Cardiff","Glamorgan","field","GG Wagg","JH Evans","DJ Millns","Hampshire",NA,21,NA,NA,NA,NA,NA
804495,6,"Kent","Surrey","male","2015",2015-05-29,"NatWest T20 Blast","The Kent County Cricket Ground","Beckenham","Kent","bat","SA Northeast","MA Gough","BJ Debenham","Kent",NA,23,NA,NA,NA,NA,NA
804497,6,"Northamptonshire","Warwickshire","male","2015",2015-05-29,"NatWest T20 Blast","County Ground","Northampton","Northamptonshire","bat","WTS Porterfield","RJ Evans","MJ Saggers","Warwickshire",5,NA,NA,NA,NA,NA,NA
804499,6,"Middlesex","Sussex","male","2015",2015-05-29,"NatWest T20 Blast","County Ground","Hove","Middlesex","bat","DJ Malan","NGC Cowley","SC Gale","Middlesex",NA,42,NA,NA,NA,NA,NA
804501,6,"Leicestershire","Worcestershire","male","2015",2015-05-29,"NatWest T20 Blast","County Ground, New Road","Worcester","Worcestershire","field","DKH Mitchell","RK Illingworth","PK Baldwin","Worcestershire",6,NA,NA,NA,NA,NA,NA
804503,6,"Nottinghamshire","Durham","male","2015",2015-05-31,"NatWest T20 Blast","Trent Bridge","Nottingham","Durham","field","MH Wessels","NL Bainton","RJ Bailey","Nottinghamshire",NA,15,NA,NA,NA,NA,NA
804505,6,"Kent","Somerset","male","2015",2015-05-31,"NatWest T20 Blast","The Cooper Associates County Ground","Taunton","Kent","bat","CH Gayle","JH Evans","JW Lloyds","Kent",NA,3,NA,NA,NA,NA,NA
804507,6,"Hampshire","Middlesex","male","2015",2015-06-04,"NatWest T20 Blast","The Rose Bowl","Southampton","Hampshire","bat","OA Shah","MR Benson","MJ Saggers","Hampshire",NA,19,NA,"MA Gough",NA,NA,NA
804509,6,"Durham","Derbyshire","male","2015",2015-06-05,"NatWest T20 Blast","County Ground","Derby","Derbyshire","field","PD Collingwood","RJ Evans","AG Wharf","Durham",NA,5,NA,NA,NA,NA,NA
804511,6,"Glamorgan","Middlesex","male","2015",2015-06-05,"NatWest T20 Blast","Sophia Gardens","Cardiff","Glamorgan","bat","CAJ Meschede","RT Robinson","JH Evans","Glamorgan",NA,4,NA,NA,NA,NA,NA
804513,6,"Kent","Gloucestershire","male","2015",2015-06-05,"NatWest T20 Blast","The Kent County Cricket Ground","Beckenham","Kent","bat","BAC Howell","MJD Bodenham","BJ Debenham","Gloucestershire",9,NA,NA,NA,NA,NA,NA
804515,6,"Worcestershire","Northamptonshire","male","2015",2015-06-05,"NatWest T20 Blast","County Ground","Northampton","Worcestershire","bat","MM Ali","GD Lloyd","NGB Cook","Worcestershire",NA,14,NA,NA,NA,NA,NA
804517,6,"Nottinghamshire","Leicestershire","male","2015",2015-06-05,"NatWest T20 Blast","Trent Bridge","Nottingham","Leicestershire","field","Umar Akmal","PJ Hartley","PK Baldwin","Leicestershire",6,NA,NA,NA,NA,NA,NA
804519,6,"Hampshire","Somerset","male","2015",2015-06-05,"NatWest T20 Blast","The Cooper Associates County Ground","Taunton","Hampshire","bat","CH Gayle","M Burns","JW Lloyds","Somerset",8,NA,NA,NA,NA,NA,NA
804521,6,"Surrey","Essex","male","2015",2015-06-05,"NatWest T20 Blast","Kennington Oval","London","Surrey","bat","RS Bopara","SA Garratt","DJ Millns","Essex",6,NA,NA,NA,NA,NA,NA
804523,6,"Yorkshire","Lancashire","male","2015",2015-06-05,"NatWest T20 Blast","Headingley","Leeds","Lancashire","field","JC Buttler","NA Mallender","RJ Bailey","Lancashire",4,NA,NA,"NL Bainton",NA,NA,NA
804525,6,"Durham","Warwickshire","male","2015",2015-06-06,"NatWest T20 Blast","Riverside Ground","Chester-le-Street","Warwickshire","field","IR Bell","MA Gough","SC Gale","Warwickshire",7,NA,NA,"SJ O'Shaughnessy",NA,NA,NA
804527,6,"Nottinghamshire","Worcestershire","male","2015",2015-06-07,"NatWest T20 Blast","County Ground, New Road","Worcester","Worcestershire","field","SR Patel","AG Wharf","PK Baldwin","Nottinghamshire",NA,11,NA,"JW Lloyds",NA,NA,NA
804529,6,"Essex","Gloucestershire","male","2015",2015-06-11,"NatWest T20 Blast","County Ground","Chelmsford","Gloucestershire","field","M Klinger","GD Lloyd","SA Garratt","Essex",NA,18,NA,NA,NA,NA,NA
804531,6,"Derbyshire","Northamptonshire","male","2015",2015-06-11,"NatWest T20 Blast","County Ground","Northampton","Derbyshire","bat","DJ Willey","JW Lloyds","RJ Bailey","Northamptonshire",6,NA,NA,"MR Benson",NA,NA,NA
804533,6,"Nottinghamshire","Warwickshire","male","2015",2015-06-12,"NatWest T20 Blast","Edgbaston","Birmingham","Warwickshire","field","WTS Porterfield","MJ Saggers","M Burns","Warwickshire",7,NA,"D/L",NA,NA,NA,NA
804535,6,"Worcestershire","Durham","male","2015",2015-06-12,"NatWest T20 Blast","Riverside Ground","Chester-le-Street","Worcestershire","bat","DKH Mitchell","PJ Hartley","PK Baldwin","Worcestershire",NA,3,NA,NA,NA,NA,NA
804537,6,"Glamorgan","Gloucestershire","male","2015",2015-06-12,"NatWest T20 Blast","County Ground","Bristol","Gloucestershire","field","JA Rudolph","SC Gale","AG Wharf","Glamorgan",NA,19,NA,NA,NA,NA,NA
804539,6,"Kent","Hampshire","male","2015",2015-06-12,"NatWest T20 Blast","St Lawrence Ground","Canterbury","Kent","bat","JM Vince","GD Lloyd","NL Bainton","Hampshire",6,NA,NA,NA,NA,NA,NA
804541,6,"Lancashire","Derbyshire","male","2015",2015-06-12,"NatWest T20 Blast","Old Trafford","Manchester","Derbyshire","field","SJ Croft","RJ Evans","SJ O'Shaughnessy","Lancashire",NA,67,NA,NA,NA,NA,NA
804543,6,"Northamptonshire","Leicestershire","male","2015",2015-06-12,"NatWest T20 Blast","Grace Road","Leicester","Leicestershire","field",NA,"JH Evans","NGB Cook",NA,NA,NA,NA,NA,"no result",NA,NA
804547,6,"Sussex","Essex","male","2015",2015-06-12,"NatWest T20 Blast","County Ground","Hove","Essex","field","T Westley","MJD Bodenham","NGC Cowley","Essex",7,NA,NA,NA,NA,NA,NA
804549,6,"Somerset","Glamorgan","male","2015",2015-06-13,"NatWest T20 Blast","Sophia Gardens","Cardiff","Glamorgan","field","TLW Cooper","NA Mallender","DJ Millns","Glamorgan",NA,2,"D/L","SC Gale",NA,NA,NA
804551,6,"Gloucestershire","Middlesex","male","2015",2015-06-14,"NatWest T20 Blast","Old Deer Park","Richmond","Middlesex","field","IA Cockbain","GD Lloyd","MJD Bodenham","Gloucestershire",NA,43,NA,NA,NA,NA,NA
804553,6,"Sussex","Surrey","male","2015",2015-06-14,"NatWest T20 Blast","Arundel Castle Cricket Club Ground",NA,"Sussex","bat",NA,"JW Lloyds","AG Wharf",NA,NA,NA,NA,NA,"no result",NA,NA
804555,6,"Yorkshire","Northamptonshire","male","2015",2015-06-14,"NatWest T20 Blast","Headingley","Leeds","Northamptonshire","field","Shahid Afridi","RJ Evans","PJ Hartley","Northamptonshire",8,NA,"D/L",NA,NA,NA,NA
804557,6,"Derbyshire","Leicestershire","male","2015",2015-06-18,"NatWest T20 Blast","County Ground","Derby","Leicestershire","field","WJ Durston","PJ Hartley","RT Robinson","Derbyshire",NA,17,NA,NA,NA,NA,NA
804559,6,"Essex","Kent","male","2015",2015-06-18,"NatWest T20 Blast","St Lawrence Ground","Canterbury","Kent","field","SA Northeast","NGC Cowley","NL Bainton","Kent",6,NA,NA,"RJ Evans",NA,NA,NA
804561,6,"Lancashire","Worcestershire","male","2015",2015-06-18,"NatWest T20 Blast","Old Trafford","Manchester","Lancashire","bat","DKH Mitchell","SC Gale","MJ Saggers","Worcestershire",2,NA,NA,NA,NA,NA,NA
804563,6,"Hampshire","Middlesex","male","2015",2015-06-18,"NatWest T20 Blast","Lord's","London","Hampshire","bat","OA Shah","GD Lloyd","MJD Bodenham","Hampshire",NA,21,NA,NA,NA,NA,NA
804565,6,"Warwickshire","Leicestershire","male","2015",2015-06-19,"NatWest T20 Blast","Edgbaston","Birmingham","Warwickshire","bat","BA Raine","MJD Bodenham","PJ Hartley","Leicestershire",7,NA,NA,NA,NA,NA,NA
804567,6,"Essex","Glamorgan","male","2015",2015-06-19,"NatWest T20 Blast","County Ground","Chelmsford","Glamorgan","field","RS Bopara","NL Bainton","AG Wharf","Essex",NA,16,NA,NA,NA,NA,NA
804569,6,"Gloucestershire","Somerset","male","2015",2015-06-19,"NatWest T20 Blast","County Ground","Bristol","Gloucestershire","bat","JG Myburgh","MR Benson","PK Baldwin","Somerset",5,NA,NA,"BV Taylor",NA,NA,NA
804571,6,"Hampshire","Sussex","male","2015",2015-06-19,"NatWest T20 Blast","The Rose Bowl","Southampton","Sussex","field","Craig Cachopa","BJ Debenham","SJ O'Shaughnessy","Sussex",7,NA,NA,NA,NA,NA,NA
804573,6,"Northamptonshire","Lancashire","male","2015",2015-06-19,"NatWest T20 Blast","County Ground","Northampton","Lancashire","field","JP Faulkner","SA Garratt","NA Mallender","Northamptonshire",NA,4,NA,NA,NA,NA,NA
804575,6,"Kent","Surrey","male","2015",2015-06-19,"NatWest T20 Blast","Kennington Oval","London","Kent","bat","DI Stevens","JW Lloyds","RJ Bailey","Kent",NA,54,NA,NA,NA,NA,NA
804577,6,"Derbyshire","Worcestershire","male","2015",2015-06-19,"NatWest T20 Blast","County Ground, New Road","Worcester","Derbyshire","bat","MM Ali","GD Lloyd","M Burns","Worcestershire",8,NA,NA,NA,NA,NA,NA
804579,6,"Yorkshire","Nottinghamshire","male","2015",2015-06-19,"NatWest T20 Blast","Headingley","Leeds","Nottinghamshire","field","GJ Maxwell","MJ Saggers","JH Evans","Yorkshire",NA,40,NA,NA,NA,NA,NA
804581,6,"Yorkshire","Warwickshire","male","2015",2015-06-21,"NatWest T20 Blast","Edgbaston","Birmingham","Yorkshire","bat","RO Gordon","NGC Cowley","JH Evans","Warwickshire",6,NA,NA,"RJ Bailey",NA,NA,NA
804583,6,"Glamorgan","Sussex","male","2015",2015-06-21,"NatWest T20 Blast","Sophia Gardens","Cardiff","Sussex","field","OE Robinson","RJ Evans","MR Benson","Sussex",10,NA,NA,NA,NA,NA,NA
804585,6,"Durham","Lancashire","male","2015",2015-06-25,"NatWest T20 Blast","Riverside Ground","Chester-le-Street","Durham","bat","AG Prince","SA Garratt","RT Robinson","Lancashire",6,NA,NA,"PR Pollard",NA,NA,NA
804587,6,"Derbyshire","Nottinghamshire","male","2015",2015-06-26,"NatWest T20 Blast","County Ground","Derby","Derbyshire","bat","CF Hughes","NGC Cowley","RJ Bailey","Derbyshire",NA,34,NA,NA,NA,NA,NA
804589,6,"Essex","Hampshire","male","2015",2015-06-26,"NatWest T20 Blast","County Ground","Chelmsford","Hampshire","field","JD Ryder","PJ Hartley","MJ Saggers","Essex",NA,78,NA,NA,NA,NA,NA
804591,6,"Surrey","Glamorgan","male","2015",2015-06-26,"NatWest T20 Blast","Sophia Gardens","Cardiff","Glamorgan","field","JJ Roy","MJD Bodenham","JH Evans","Surrey",NA,19,NA,NA,NA,NA,NA
804593,6,"Gloucestershire","Sussex","male","2015",2015-06-26,"NatWest T20 Blast","County Ground","Bristol","Gloucestershire","bat","LJ Wright","RJ Evans","NGB Cook","Sussex",3,NA,NA,NA,NA,NA,NA
804595,6,"Warwickshire","Lancashire","male","2015",2015-06-26,"NatWest T20 Blast","Old Trafford","Manchester","Warwickshire","bat","RO Gordon","DJ Millns","SJ O'Shaughnessy","Warwickshire",NA,1,NA,"PK Baldwin",NA,NA,NA
804597,6,"Leicestershire","Yorkshire","male","2015",2015-06-26,"NatWest T20 Blast","Grace Road","Leicester","Yorkshire","field","JA Leaning","GD Lloyd","AG Wharf",NA,NA,NA,NA,NA,"tie",NA,NA
804599,6,"Middlesex","Somerset","male","2015",2015-06-26,"NatWest T20 Blast","Uxbridge Cricket Club Ground",NA,"Middlesex","bat","J Allenby","NL Bainton","JW Lloyds","Somerset",9,NA,NA,NA,NA,NA,NA
804601,6,"Northamptonshire","Worcestershire","male","2015",2015-06-26,"NatWest T20 Blast","County Ground, New Road","Worcester","Worcestershire","field","RK Kleinveldt","MR Benson","SC Gale","Northamptonshire",NA,2,NA,NA,NA,NA,NA
804603,6,"Northamptonshire","Nottinghamshire","male","2015",2015-06-27,"NatWest T20 Blast","Trent Bridge","Nottingham","Northamptonshire","bat","SR Patel","GD Lloyd","SC Gale","Nottinghamshire",7,NA,NA,"AG Wharf",NA,NA,NA
804605,6,"Glamorgan","Somerset","male","2015",2015-06-28,"NatWest T20 Blast","The Cooper Associates County Ground","Taunton","Somerset","field","CA Ingram","MJD Bodenham","JH Evans","Glamorgan",NA,3,NA,"SA Garratt",NA,NA,NA
804607,6,"Gloucestershire","Surrey","male","2015",2015-07-01,"NatWest T20 Blast","Kennington Oval","London","Gloucestershire","bat","Azhar Mahmood","RA Kettleborough","NL Bainton","Surrey",4,NA,NA,"MR Benson",NA,NA,NA
804609,6,"Middlesex","Sussex","male","2015",2015-07-02,"NatWest T20 Blast","Lord's","London","Sussex","field","TS Mills","RA Kettleborough","SA Garratt","Sussex",7,NA,NA,"PJ Hartley",NA,NA,NA
804611,6,"Warwickshire","Derbyshire","male","2015",2015-07-03,"NatWest T20 Blast","Edgbaston","Birmingham","Derbyshire","field","BB McCullum","JH Evans","NL Bainton","Warwickshire",NA,60,NA,NA,NA,NA,NA
804613,6,"Durham","Leicestershire","male","2015",2015-07-03,"NatWest T20 Blast","Riverside Ground","Chester-le-Street","Leicestershire","field","MD Stoneman","BJ Debenham","NGB Cook","Durham",NA,38,NA,NA,NA,NA,NA
804615,6,"Glamorgan","Hampshire","male","2015",2015-07-03,"NatWest T20 Blast","The Rose Bowl","Southampton","Glamorgan","bat","JA Rudolph","SA Garratt","RJ Bailey","Glamorgan",NA,23,NA,NA,NA,NA,NA
804617,6,"Lancashire","Yorkshire","male","2015",2015-07-03,"NatWest T20 Blast","Old Trafford","Manchester","Yorkshire","field","SD Parry","RJ Evans","SC Gale","Lancashire",NA,29,NA,"BV Taylor",NA,NA,NA
804619,6,"Worcestershire","Nottinghamshire","male","2015",2015-07-03,"NatWest T20 Blast","Trent Bridge","Nottingham","Worcestershire","bat","T Kohler-Cadmore","MJ Saggers","JW Lloyds","Worcestershire",NA,20,NA,NA,NA,NA,NA
804621,6,"Somerset","Gloucestershire","male","2015",2015-07-03,"NatWest T20 Blast","The Cooper Associates County Ground","Taunton","Somerset","bat","HJH Marshall","M Burns","AG Wharf","Gloucestershire",8,NA,NA,NA,NA,NA,NA
804623,6,"Middlesex","Surrey","male","2015",2015-07-03,"NatWest T20 Blast","Kennington Oval","London","Middlesex","bat","ZS Ansari","SJ O'Shaughnessy","PK Baldwin","Surrey",8,NA,NA,NA,NA,NA,NA
804625,6,"Sussex","Kent","male","2015",2015-07-03,"NatWest T20 Blast","County Ground","Hove","Kent","field","AJ Blake","PJ Hartley","DJ Millns","Kent",7,NA,NA,NA,NA,NA,NA
804627,6,"Warwickshire","Leicestershire","male","2015",2015-07-04,"NatWest T20 Blast","Grace Road","Leicester","Warwickshire","bat","R Clarke","SC Gale","JW Lloyds","Warwickshire",NA,8,NA,"NA Mallender",NA,NA,NA
804629,6,"Northamptonshire","Derbyshire","male","2015",2015-07-05,"NatWest T20 Blast","Queen's Park","Chesterfield","Derbyshire","field","WJ Durston","MJ Saggers","PK Baldwin","Northamptonshire",NA,3,"D/L",NA,NA,NA,NA
804631,6,"Durham","Worcestershire","male","2015",2015-07-05,"NatWest T20 Blast","County Ground, New Road","Worcester","Worcestershire","field","Saeed Ajmal","JH Evans","RJ Bailey","Worcestershire",5,NA,NA,"NL Bainton",NA,NA,NA
804633,6,"Hampshire","Surrey","male","2015",2015-07-10,"NatWest T20 Blast","The Rose Bowl","Southampton","Surrey","field","AJA Wheater","M Burns","SJ O'Shaughnessy","Hampshire",NA,29,NA,NA,NA,NA,NA
804635,6,"Kent","Somerset","male","2015",2015-07-10,"NatWest T20 Blast","St Lawrence Ground","Canterbury","Somerset","field","DJ Bell-Drummond","RJ Evans","AG Wharf","Kent",NA,22,NA,"MJD Bodenham",NA,NA,NA
804637,6,"Lancashire","Leicestershire","male","2015",2015-07-10,"NatWest T20 Blast","Grace Road","Leicester","Leicestershire","field","SJ Croft","MJ Saggers","NL Bainton","Lancashire",NA,40,NA,NA,NA,NA,NA
804639,6,"Essex","Middlesex","male","2015",2015-07-10,"NatWest T20 Blast","Old Deer Park","Richmond","Essex","bat","ST Finn","SA Garratt","NA Mallender","Middlesex",6,NA,NA,NA,NA,NA,NA
804641,6,"Nottinghamshire","Derbyshire","male","2015",2015-07-10,"NatWest T20 Blast","Trent Bridge","Nottingham","Nottinghamshire","bat","JT Ball","GD Lloyd","RA Kettleborough","Nottinghamshire",NA,2,NA,NA,NA,NA,NA
804643,6,"Glamorgan","Sussex","male","2015",2015-07-10,"NatWest T20 Blast","County Ground","Hove","Glamorgan","bat","LJ Wright","JW Lloyds","ID Blackwell","Sussex",8,NA,NA,NA,NA,NA,NA
804645,6,"Worcestershire","Warwickshire","male","2015",2015-07-10,"NatWest T20 Blast","County Ground, New Road","Worcester","Warwickshire","field","R Clarke","PJ Hartley","SC Gale","Warwickshire",5,NA,NA,NA,NA,NA,NA
804647,6,"Durham","Yorkshire","male","2015",2015-07-10,"NatWest T20 Blast","Headingley","Leeds","Durham","bat","JM Bairstow","DJ Millns","PK Baldwin","Yorkshire",5,NA,NA,NA,NA,NA,NA
