"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"AV Wankhade","2018/19","Syed Mushtaq Ali Trophy","Vidarbha",4,74,69,107.246376811594,24.6666666666667,3,3,1,0,1,56
"AV Wankhade","2020/21","Syed Mushtaq Ali Trophy","Vidarbha",4,69,44,156.818181818182,17.25,4,5,0,0,0,26
"AV Wankhade","2021/22","Syed Mushtaq Ali Trophy","Vidarbha",6,158,90,175.555555555556,158,8,11,5,0,0,49
"AV Wankhade","2022/23","Syed Mushtaq Ali Trophy","Vidarbha",5,152,111,136.936936936937,38,12,8,1,0,1,71
"Aakarshit Gomel","2020/21","Syed Mushtaq Ali Trophy","Mumbai",1,2,5,40,2,0,0,0,0,0,2
"Aakash Verma","2017/18","Syed Mushtaq Ali Trophy","Railways",3,16,23,69.5652173913043,5.33333333333333,2,0,0,0,0,10
"Aamir Gani","2015/16","Syed Mushtaq Ali Trophy","Bengal",2,4,11,36.3636363636364,2,0,0,0,0,0,2
"Aanshul Gupta","2015/16","Syed Mushtaq Ali Trophy","Services",5,82,91,90.1098901098901,16.4,7,0,0,0,0,39
"Aanshul Gupta","2017/18","Syed Mushtaq Ali Trophy","Services",1,15,12,125,15,3,0,0,0,0,15
"Aanshul Gupta","2019/20","Syed Mushtaq Ali Trophy","Services",4,76,60,126.666666666667,19,2,4,0,0,0,30
"Aanshul Gupta","2020/21","Syed Mushtaq Ali Trophy","Services",1,7,9,77.7777777777778,7,1,0,0,0,0,7
"Aanshul Gupta","2021/22","Syed Mushtaq Ali Trophy","Services",2,34,37,91.8918918918919,17,1,1,0,0,0,34
"Aarya Desai","2023/24","Syed Mushtaq Ali Trophy","Gujarat",4,99,80,123.75,24.75,8,6,0,0,0,44
"Abdul Basith","2022/23","Syed Mushtaq Ali Trophy","Kerala",1,12,7,171.428571428571,12,0,1,0,0,0,12
"Abdul Basith","2023/24","Syed Mushtaq Ali Trophy","Kerala",1,54,42,128.571428571429,54,5,2,0,0,1,54
"Abdul Samad","2018/19","Syed Mushtaq Ali Trophy","Jammu & Kashmir",5,120,96,125,30,14,4,1,0,1,76
"Abdul Samad","2019/20","Syed Mushtaq Ali Trophy","Jammu & Kashmir",4,116,73,158.904109589041,116,4,10,3,0,0,32
"Abdul Samad","2020/21","Syed Mushtaq Ali Trophy","Jammu & Kashmir",3,86,59,145.762711864407,28.6666666666667,6,6,0,0,0,39
"Abdul Samad","2021/22","Syed Mushtaq Ali Trophy","Jammu & Kashmir",2,57,40,142.5,57,3,3,1,0,0,40
