"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"V Aravind","2022/23","International League T20","MI Emirates",1,3,7,42.8571428571429,3,0,0,0,0,0,3
"V Viyaskanth","2023/24","International League T20","MI Emirates",2,9,15,60,Inf,0,0,2,0,0,8
"WCF Smeed","2022/23","International League T20","MI Emirates",4,55,52,105.769230769231,13.75,8,0,0,0,0,29
"WCF Smeed","2023/24","International League T20","MI Emirates",2,6,10,60,3,1,0,0,0,0,5
"Waseem Muhammad","2022/23","International League T20","MI Emirates",11,367,265,138.490566037736,33.3636363636364,26,24,0,0,3,86
"Waseem Muhammad","2023/24","International League T20","MI Emirates",12,321,217,147.926267281106,32.1,25,18,2,0,2,89
"YK Pathan","2022/23","International League T20","Dubai Capitals",7,60,54,111.111111111111,15,4,3,3,0,0,35
"Zahoor Khan","2023/24","International League T20","MI Emirates",1,1,1,100,Inf,0,0,1,0,0,1
"Zawar Farid","2022/23","International League T20","Abu Dhabi Knight Riders",5,49,70,70,9.8,5,1,0,0,0,19
"Zuhaib Zubair","2023/24","International League T20","Gulf Giants",2,4,8,50,Inf,0,0,2,0,0,2
