"match_id","balls_per_over","team1","team2","gender","season","date","event","match_number","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","tv_umpire","match_referee","winner","winner_wickets","winner_runs","outcome","method","eliminator"
291221,6,"Sri Lanka","England","male","2007/08",2007-10-13,"England in Sri Lanka ODI Series","5","R Premadasa Stadium","Colombo","Sri Lanka","bat","CRD Fernando","EAR de Silva","RE Koertzen","BBJ Nandakumar","MG Silva","J Srinath","Sri Lanka",NA,107,NA,NA,NA
297798,6,"India","Australia","male","2007/08",2007-10-14,"Australia in India ODI Series","6","Vidarbha Cricket Association Ground","Nagpur","Australia","bat","A Symonds","Aleem Dar","AM Saheba","R Radhakrishnan","SL Shastri","BC Broad","Australia",NA,18,NA,NA,NA
297799,6,"India","Australia","male","2007/08",2007-10-17,"Australia in India ODI Series","7","Wankhede Stadium","Mumbai","Australia","bat","M Kartik","Aleem Dar","AM Saheba","CR Mohite","GA Pratapkumar","BC Broad","India",2,NA,NA,NA,NA
296685,6,"Kenya","Canada","male","2007/08",2007-10-18,"Canada in Kenya ODI Series","1","Gymkhana Club Ground","Nairobi","Kenya","field",NA,"M Erasmus","BB Pradhan","SR Modi",NA,"MJ Procter","Kenya",4,NA,NA,NA,NA
299006,6,"Pakistan","South Africa","male","2007/08",2007-10-18,"South Africa in Pakistan ODI Series","1","Gaddafi Stadium","Lahore","South Africa","bat","AB de Villiers","BF Bowden","Nadeem Ghauri","Mohammad Aslam","Zameer Haider","AG Hurst","South Africa",NA,45,NA,NA,NA
296687,6,"Kenya","Canada","male","2007/08",2007-10-20,"Canada in Kenya ODI Series","2","Gymkhana Club Ground","Nairobi","Canada","bat",NA,"M Erasmus","BB Pradhan","MO Owesi",NA,"MJ Procter","Kenya",4,NA,NA,NA,NA
299007,6,"Pakistan","South Africa","male","2007/08",2007-10-20,"South Africa in Pakistan ODI Series","2","Gaddafi Stadium","Lahore","Pakistan","bat","Mohammad Yousuf","Asad Rauf","BF Bowden","Iqbal Butt","Riazuddin","AG Hurst","Pakistan",NA,25,NA,NA,NA
299008,6,"Pakistan","South Africa","male","2007/08",2007-10-23,"South Africa in Pakistan ODI Series","3","Iqbal Stadium","Faisalabad","South Africa","bat","Shahid Afridi","BF Bowden","Zameer Haider","Kaukab Butt","Asad Rauf","AG Hurst","Pakistan",6,NA,NA,NA,NA
313992,6,"Kenya","Bermuda","male","2007/08",2007-10-25,"Bermuda in Kenya ODI Series","1","Gymkhana Club Ground","Nairobi","Kenya","field",NA,"IL Howell","BB Pradhan","AK Ghose",NA,"MJ Procter","Kenya",8,NA,NA,NA,NA
299009,6,"Pakistan","South Africa","male","2007/08",2007-10-26,"South Africa in Pakistan ODI Series","4","Multan Cricket Stadium",NA,"Pakistan","bat","SM Pollock","Aleem Dar","BF Bowden","Rasheed Bhatti","Zameer Haider","AG Hurst","South Africa",7,NA,NA,NA,NA
313993,6,"Kenya","Bermuda","male","2007/08",2007-10-27,"Bermuda in Kenya ODI Series","2","Gymkhana Club Ground","Nairobi","Bermuda","bat",NA,"IL Howell","BB Pradhan","MO Owesi",NA,"MJ Procter","Kenya",3,NA,NA,NA,NA
313994,6,"Kenya","Bermuda","male","2007/08",2007-10-28,"Bermuda in Kenya ODI Series","3","Gymkhana Club Ground","Nairobi","Bermuda","bat",NA,"IL Howell","BB Pradhan","MO Owesi",NA,"MJ Procter","Kenya",1,NA,NA,NA,NA
299010,6,"Pakistan","South Africa","male","2007/08",2007-10-29,"South Africa in Pakistan ODI Series","5","Gaddafi Stadium","Lahore","South Africa","bat","M Ntini","BF Bowden","Nadeem Ghauri","Saleem Badar","Riazuddin","AG Hurst","South Africa",NA,14,NA,NA,NA
297801,6,"India","Pakistan","male","2007/08",2007-11-05,"Pakistan in India ODI Series","1","Nehru Stadium","Guwahati","Pakistan","bat","MS Dhoni","IJ Gould","AM Saheba","MSS Ranawat","GA Pratapkumar","RS Mahanama","India",5,NA,NA,NA,NA
297802,6,"India","Pakistan","male","2007/08",2007-11-08,"Pakistan in India ODI Series","2","Punjab Cricket Association Stadium, Mohali","Chandigarh","India","bat","Younis Khan","IJ Gould","SL Shastri","R Subramanian","AM Saheba","RS Mahanama","Pakistan",4,NA,NA,NA,NA
297803,6,"India","Pakistan","male","2007/08",2007-11-11,"Pakistan in India ODI Series","3","Green Park","Kanpur","Pakistan","field","Yuvraj Singh","IJ Gould","AM Saheba","I Shivram","SL Shastri","RS Mahanama","India",NA,46,NA,NA,NA
297804,6,"India","Pakistan","male","2007/08",2007-11-15,"Pakistan in India ODI Series","4","Captain Roop Singh Stadium","Gwalior","Pakistan","bat","SR Tendulkar","BR Doctrove","AM Saheba","VN Kulkarni","GA Pratapkumar","RS Mahanama","India",6,NA,NA,NA,NA
297805,6,"India","Pakistan","male","2007/08",2007-11-18,"Pakistan in India ODI Series","5","Sawai Mansingh Stadium","Jaipur","India","field","Shoaib Malik","BR Doctrove","SL Shastri","S Rao","AM Saheba","RS Mahanama","Pakistan",NA,31,NA,NA,NA
298796,6,"South Africa","New Zealand","male","2007/08",2007-11-25,"New Zealand in South Africa ODI Series","1","Kingsmead","Durban","South Africa","field","AB de Villiers","MR Benson","BG Jerling","IL Howell","M Erasmus","J Srinath","South Africa",2,NA,NA,NA,NA
298797,6,"South Africa","New Zealand","male","2007/08",2007-11-30,"New Zealand in South Africa ODI Series","2","St George's Park","Port Elizabeth","South Africa","bat","JM How","MR Benson","M Erasmus",NA,"IL Howell","J Srinath","New Zealand",7,NA,NA,NA,NA
317578,6,"Zimbabwe","West Indies","male","2007/08",2007-11-30,"West Indies in Zimbabwe ODI Series","1","Harare Sports Club",NA,"West Indies","field","CJ Chibhabha","KC Barbour","BG Jerling","TJ Tapfumaneyi","ID Robinson","BC Broad","Zimbabwe",NA,30,NA,NA,NA
298798,6,"South Africa","New Zealand","male","2007/08",2007-12-02,"New Zealand in South Africa ODI Series","3","Newlands","Cape Town","New Zealand","bat","HH Gibbs","MR Benson","IL Howell","S George","M Erasmus","J Srinath","South Africa",5,NA,NA,NA,NA
317579,6,"Zimbabwe","West Indies","male","2007/08",2007-12-02,"West Indies in Zimbabwe ODI Series","2","Harare Sports Club",NA,"Zimbabwe","field","RS Morton","BG Jerling","RB Tiffin","TJ Matibiri","ID Robinson","BC Broad","West Indies",NA,110,NA,NA,NA
317581,6,"Zimbabwe","West Indies","male","2007/08",2007-12-07,"West Indies in Zimbabwe ODI Series","4","Queens Sports Club","Bulawayo","West Indies","field","JE Taylor","BG Jerling","RB Tiffin",NA,"KC Barbour","BC Broad","West Indies",5,NA,NA,NA,NA
291345,6,"Australia","New Zealand","male","2007/08",2007-12-14,"Chappell-Hadlee Trophy","1","Adelaide Oval",NA,"New Zealand","bat","RT Ponting","MR Benson","SJ Davis","SD Fry","BNJ Oxenford","RS Mahanama","Australia",7,NA,NA,NA,NA
291346,6,"Australia","New Zealand","male","2007/08",2007-12-16,"Chappell-Hadlee Trophy","2","Sydney Cricket Ground",NA,"New Zealand","bat",NA,"MR Benson","SJ Davis","GA Abood","BNJ Oxenford","RS Mahanama",NA,NA,NA,"no result",NA,NA
291347,6,"Australia","New Zealand","male","2007/08",2007-12-20,"Chappell-Hadlee Trophy","3","Bellerive Oval","Hobart","New Zealand","field","RT Ponting","MR Benson","PD Parker","BJ Muir","BNJ Oxenford","RS Mahanama","Australia",NA,114,NA,NA,NA
300426,6,"New Zealand","Bangladesh","male","2007/08",2007-12-26,"Bangladesh in New Zealand ODI Series","1","Eden Park","Auckland","New Zealand","field","JM How","GAV Baxter","PD Parker","AL Hill","EA Watkin","BC Broad","New Zealand",6,NA,NA,NA,NA
300427,6,"New Zealand","Bangladesh","male","2007/08",2007-12-28,"Bangladesh in New Zealand ODI Series","2","McLean Park","Napier","New Zealand","bat","PG Fulton","AL Hill","PD Parker","GAV Baxter","EA Watkin","BC Broad","New Zealand",NA,102,NA,"D/L",NA
300428,6,"New Zealand","Bangladesh","male","2007/08",2007-12-31,"Bangladesh in New Zealand ODI Series","3","Queenstown Events Centre",NA,"New Zealand","field","DL Vettori","AL Hill","NJ Llong","EA Watkin","GAV Baxter","BC Broad","New Zealand",10,NA,NA,NA,NA
298805,6,"South Africa","West Indies","male","2007/08",2008-01-20,"West Indies in South Africa ODI Series","1","SuperSport Park","Centurion","South Africa","field","JP Duminy","DJ Harper","RE Koertzen","IL Howell","BG Jerling","J Srinath","South Africa",6,NA,NA,NA,NA
325800,6,"Pakistan","Zimbabwe","male","2007/08",2008-01-21,"Zimbabwe in Pakistan ODI Series","1","National Stadium","Karachi","Zimbabwe","field","Nasir Jamshed","EAR de Silva","Zameer Haider","Khalid Mahmood","Riazuddin","BC Broad","Pakistan",NA,104,NA,NA,NA
325801,6,"Pakistan","Zimbabwe","male","2007/08",2008-01-24,"Zimbabwe in Pakistan ODI Series","2","Niaz Stadium, Hyderabad","Sind","Zimbabwe","bat","Sohail Tanvir","EAR de Silva","Nadeem Ghauri","Ahmed Shahab","Riazuddin","BC Broad","Pakistan",5,NA,NA,NA,NA
298806,6,"South Africa","West Indies","male","2007/08",2008-01-25,"West Indies in South Africa ODI Series","2","Newlands","Cape Town","South Africa","bat","SM Pollock","DJ Harper","BG Jerling","IL Howell","M Erasmus","J Srinath","South Africa",NA,86,NA,NA,NA
298807,6,"South Africa","West Indies","male","2007/08",2008-01-27,"West Indies in South Africa ODI Series","3","St George's Park","Port Elizabeth","West Indies","bat","JH Kallis","DJ Harper","IL Howell","M Erasmus","BG Jerling","J Srinath","South Africa",7,NA,NA,NA,NA
325802,6,"Pakistan","Zimbabwe","male","2007/08",2008-01-27,"Zimbabwe in Pakistan ODI Series","3","Multan Cricket Stadium",NA,"Pakistan","bat","Shahid Afridi","EAR de Silva","Nadeem Ghauri",NA,"Zameer Haider","BC Broad","Pakistan",NA,37,NA,NA,NA
325803,6,"Pakistan","Zimbabwe","male","2007/08",2008-01-30,"Zimbabwe in Pakistan ODI Series","4","Iqbal Stadium","Faisalabad","Zimbabwe","bat","Shoaib Malik","Aleem Dar","EAR de Silva","Shozab Raza","Zameer Haider","BC Broad","Pakistan",7,NA,NA,NA,NA
298808,6,"South Africa","West Indies","male","2007/08",2008-02-01,"West Indies in South Africa ODI Series","4","Kingsmead","Durban","West Indies","bat","AB de Villiers","DJ Harper","IL Howell","M Erasmus","BG Jerling","J Srinath","South Africa",5,NA,NA,NA,NA
325804,6,"Pakistan","Zimbabwe","male","2007/08",2008-02-02,"Zimbabwe in Pakistan ODI Series","5","Sheikhupura Stadium",NA,"Zimbabwe","bat","Younis Khan","Aleem Dar","EAR de Silva","Anis Siddiqi","Nadeem Ghauri","BC Broad","Pakistan",7,NA,NA,NA,NA
291359,6,"Australia","India","male","2007/08",2008-02-03,"Commonwealth Bank Series","1","Brisbane Cricket Ground, Woolloongabba","Brisbane","India","bat",NA,"SJ Davis","RE Koertzen","NS McNamara","BNJ Oxenford","JJ Crowe",NA,NA,NA,"no result",NA,NA
298809,6,"South Africa","West Indies","male","2007/08",2008-02-03,"West Indies in South Africa ODI Series","5","New Wanderers Stadium","Johannesburg","South Africa","field","HH Gibbs","DJ Harper","BG Jerling","IL Howell","M Erasmus","J Srinath","South Africa",8,NA,NA,"D/L",NA
291360,6,"India","Sri Lanka","male","2007/08",2008-02-05,"Commonwealth Bank Series","2","Brisbane Cricket Ground, Woolloongabba","Brisbane","India","bat",NA,"SJ Davis","RE Koertzen","PD Parker","BNJ Oxenford","JJ Crowe",NA,NA,NA,"no result",NA,NA
291361,6,"Australia","Sri Lanka","male","2007/08",2008-02-08,"Commonwealth Bank Series","3","Sydney Cricket Ground",NA,"Australia","bat","NW Bracken","AL Hill","SJA Taufel","GA Abood","PD Parker","JJ Crowe","Australia",NA,128,NA,NA,NA
300437,6,"New Zealand","England","male","2007/08",2008-02-09,"England in New Zealand ODI Series","1","Westpac Stadium","Wellington","England","bat","SB Styris","Asad Rauf","GAV Baxter","EA Watkin","BF Bowden","AG Hurst","New Zealand",6,NA,NA,NA,NA
291362,6,"Australia","India","male","2007/08",2008-02-10,"Commonwealth Bank Series","4","Melbourne Cricket Ground",NA,"Australia","bat","I Sharma","RE Koertzen","SJA Taufel","AP Ward","RL Parry","JJ Crowe","India",5,NA,NA,NA,NA
300438,6,"New Zealand","England","male","2007/08",2008-02-12,"England in New Zealand ODI Series","2","Seddon Park","Hamilton","New Zealand","field","JD Ryder","Asad Rauf","GAV Baxter","BF Bowden","EA Watkin","AG Hurst","New Zealand",10,NA,NA,"D/L",NA
291364,6,"Australia","Sri Lanka","male","2007/08",2008-02-15,"Commonwealth Bank Series","6","Western Australia Cricket Association Ground","Perth","Australia","bat","AC Gilchrist","DJ Harper","RE Koertzen","MD Martell","PD Parker","JJ Crowe","Australia",NA,63,NA,NA,NA
300439,6,"New Zealand","England","male","2007/08",2008-02-15,"England in New Zealand ODI Series","3","Eden Park","Auckland","England","field","PD Collingwood","Asad Rauf","GAV Baxter","EA Watkin","BF Bowden","AG Hurst","England",6,NA,NA,"D/L",NA
291365,6,"Australia","India","male","2007/08",2008-02-17,"Commonwealth Bank Series","7","Adelaide Oval",NA,"Australia","bat","MJ Clarke","AL Hill","PD Parker","AD Willoughby","RL Parry","JJ Crowe","Australia",NA,50,NA,NA,NA
291366,6,"India","Sri Lanka","male","2007/08",2008-02-19,"Commonwealth Bank Series","8","Adelaide Oval",NA,"Sri Lanka","bat","KC Sangakkara","AL Hill","PD Parker","AR Collins","RL Parry","JJ Crowe","India",2,NA,NA,NA,NA
300440,6,"New Zealand","England","male","2007/08",2008-02-20,"England in New Zealand ODI Series","4","McLean Park","Napier","New Zealand","field","JM How","Asad Rauf","BF Bowden","DM Quested","EA Watkin","AG Hurst",NA,NA,NA,"tie",NA,NA
291367,6,"Australia","Sri Lanka","male","2007/08",2008-02-22,"Commonwealth Bank Series","9","Melbourne Cricket Ground",NA,"Sri Lanka","field","MEK Hussey","RE Koertzen","SJA Taufel","GC Joshua","RL Parry","JJ Crowe","Australia",NA,24,NA,"D/L",NA
300441,6,"New Zealand","England","male","2007/08",2008-02-23,"England in New Zealand ODI Series","5","AMI Stadium","Christchurch","New Zealand","field","BB McCullum","Asad Rauf","BF Bowden","DM Quested","EA Watkin","AG Hurst","New Zealand",NA,34,NA,"D/L",NA
291368,6,"Australia","India","male","2007/08",2008-02-24,"Commonwealth Bank Series","10","Sydney Cricket Ground",NA,"Australia","bat","RT Ponting","DJ Harper","AL Hill","RD Goodger","BNJ Oxenford","JJ Crowe","Australia",NA,18,NA,NA,NA
291369,6,"India","Sri Lanka","male","2007/08",2008-02-26,"Commonwealth Bank Series","11","Bellerive Oval","Hobart","India","field","P Kumar","RE Koertzen","SJA Taufel","SG John","BNJ Oxenford","JJ Crowe","India",7,NA,NA,NA,NA
291370,6,"Australia","Sri Lanka","male","2007/08",2008-02-29,"Commonwealth Bank Series","12","Melbourne Cricket Ground",NA,"Sri Lanka","bat","AC Gilchrist","DJ Harper","AL Hill","AP Ward","BNJ Oxenford","JJ Crowe","Sri Lanka",NA,13,NA,NA,NA
291371,6,"Australia","India","male","2007/08",2008-03-02,"Commonwealth Bank Series","1","Sydney Cricket Ground",NA,"Australia","bat","SR Tendulkar","DJ Harper","RE Koertzen","GA Abood","BNJ Oxenford","JJ Crowe","India",6,NA,NA,NA,NA
291372,6,"Australia","India","male","2007/08",2008-03-04,"Commonwealth Bank Series","2","Brisbane Cricket Ground, Woolloongabba","Brisbane","India","bat","P Kumar","AL Hill","SJA Taufel","TP Laycock","BNJ Oxenford","JJ Crowe","India",NA,9,NA,NA,NA
323949,6,"Bangladesh","South Africa","male","2007/08",2008-03-09,"South Africa in Bangladesh ODI Series","1","Chittagong Divisional Stadium",NA,"Bangladesh","bat","GC Smith","Aleem Dar","Enamul Haque","Anisur Rahman","AFM Akhtaruddin","RS Madugalle","South Africa",9,NA,NA,NA,NA
323950,6,"Bangladesh","South Africa","male","2007/08",2008-03-12,"South Africa in Bangladesh ODI Series","2","Shere Bangla National Stadium","Mirpur","Bangladesh","bat","A Nel","Aleem Dar","Nadir Shah","Enamul Haque","AFM Akhtaruddin","RS Madugalle","South Africa",7,NA,NA,NA,NA
323951,6,"Bangladesh","South Africa","male","2007/08",2008-03-14,"South Africa in Bangladesh ODI Series","3","Shere Bangla National Stadium","Mirpur","Bangladesh","bat","JA Morkel","Aleem Dar","Nadir Shah","Enamul Haque","AFM Akhtaruddin","RS Madugalle","South Africa",7,NA,NA,NA,NA
343759,6,"Pakistan","Bangladesh","male","2007/08",2008-04-08,"Bangladesh in Pakistan ODI Series","1","Gaddafi Stadium","Lahore","Pakistan","bat","Mohammad Yousuf","Aleem Dar","SA Bucknor","Ahmed Shahab","Zameer Haider","MJ Procter","Pakistan",NA,152,NA,"D/L",NA
319134,6,"West Indies","Sri Lanka","male","2007/08",2008-04-10,"Sri Lanka in West Indies ODI Series","1","Queen's Park Oval, Port of Spain","Trinidad","West Indies","field","DJ Bravo","CR Duncan","SJA Taufel","T Birbal","GE Greaves","BC Broad","West Indies",1,NA,NA,NA,NA
343760,6,"Pakistan","Bangladesh","male","2007/08",2008-04-11,"Bangladesh in Pakistan ODI Series","2","Iqbal Stadium","Faisalabad","Bangladesh","bat","Salman Butt","Aleem Dar","SA Bucknor","Iqbal Butt","Nadeem Ghauri","MJ Procter","Pakistan",7,NA,NA,"D/L",NA
319135,6,"West Indies","Sri Lanka","male","2007/08",2008-04-12,"Sri Lanka in West Indies ODI Series","2","Queen's Park Oval, Port of Spain","Trinidad","West Indies","field","S Chanderpaul","CR Duncan","SJA Taufel","T Birbal","GE Greaves","BC Broad","West Indies",7,NA,NA,"D/L",NA
343761,6,"Pakistan","Bangladesh","male","2007/08",2008-04-13,"Bangladesh in Pakistan ODI Series","3","Gaddafi Stadium","Lahore","Pakistan","bat","Salman Butt","SA Bucknor","Nadeem Ghauri",NA,"Zameer Haider","MJ Procter","Pakistan",NA,23,NA,NA,NA
319136,6,"West Indies","Sri Lanka","male","2007/08",2008-04-15,"Sri Lanka in West Indies ODI Series","3","Beausejour Stadium, Gros Islet","St Lucia","West Indies","field",NA,"CR Duncan","SJA Taufel","VV Bullen","GE Greaves","BC Broad",NA,NA,NA,"no result",NA,NA
343762,6,"Pakistan","Bangladesh","male","2007/08",2008-04-16,"Bangladesh in Pakistan ODI Series","4","Multan Cricket Stadium",NA,"Bangladesh","bat","Shakib Al Hasan","SA Bucknor","Zameer Haider","Shozab Raza","Nadeem Ghauri","MJ Procter","Pakistan",7,NA,NA,NA,NA
343763,6,"Pakistan","Bangladesh","male","2007/08",2008-04-19,"Bangladesh in Pakistan ODI Series","5","National Stadium","Karachi","Pakistan","bat","Mohammad Asif","SA Bucknor","Nadeem Ghauri",NA,"Zameer Haider","MJ Procter","Pakistan",NA,150,NA,NA,NA
345468,6,"Bangladesh","Pakistan","male","2008",2008-06-08,"Kitply Cup","1","Shere Bangla National Stadium","Mirpur","Bangladesh","field","Salman Butt","EAR de Silva","Enamul Haque","Tanvir Ahmed","AFM Akhtaruddin","JJ Crowe","Pakistan",NA,70,NA,NA,NA
345469,6,"India","Pakistan","male","2008",2008-06-10,"Kitply Cup","2","Shere Bangla National Stadium","Mirpur","India","bat","V Sehwag","EAR de Silva","Enamul Haque","Anisur Rahman","AFM Akhtaruddin","JJ Crowe","India",NA,140,NA,NA,NA
345470,6,"Bangladesh","India","male","2008",2008-06-12,"Kitply Cup","3","Shere Bangla National Stadium","Mirpur","Bangladesh","bat","G Gambhir","EAR de Silva","Nadir Shah","Sharfuddoula","AFM Akhtaruddin","JJ Crowe","India",7,NA,NA,NA,NA
345471,6,"India","Pakistan","male","2008",2008-06-14,"Kitply Cup",NA,"Shere Bangla National Stadium","Mirpur","Pakistan","bat","Younis Khan","EAR de Silva","Nadir Shah","Enamul Haque","AFM Akhtaruddin","JJ Crowe","Pakistan",NA,25,NA,NA,NA
296904,6,"England","New Zealand","male","2008",2008-06-15,"NatWest Series","1","Riverside Ground","Chester-le-Street","New Zealand","field","KP Pietersen","SJ Davis","NJ Llong","IJ Gould","PJ Hartley","J Srinath","England",NA,114,NA,NA,NA
296905,6,"England","New Zealand","male","2008",2008-06-18,"NatWest Series","2","Edgbaston","Birmingham","New Zealand","field",NA,"SJ Davis","IJ Gould","RA Kettleborough","NJ Llong","J Srinath",NA,NA,NA,"no result",NA,NA
296906,6,"England","New Zealand","male","2008",2008-06-21,"NatWest Series","3","County Ground","Bristol","England","field","KD Mills","SJ Davis","PJ Hartley","RT Robinson","NJ Llong","J Srinath","New Zealand",NA,22,NA,NA,NA
319143,6,"West Indies","Australia","male","2008",2008-06-24,"Australia in West Indies ODI Series","1","Arnos Vale Ground, Kingstown","St Vincent","West Indies","field","SE Marsh","Asad Rauf","BR Doctrove","GE Greaves","CR Duncan","RS Mahanama","Australia",NA,84,NA,NA,NA
