"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"I Udana",2024-07-07,"Kandy Falcons","Galle Marvels",1,"4.0",0,30,3,7.5,12,"Lanka Premier League","2024",1428467,"Rangiri Dambulla International Stadium","Dambulla","Kandy Falcons","Galle Marvels","Galle Marvels","field","I Udana","Galle Marvels","6",NA
"V Viyaskanth",2022-12-21,"Kandy Falcons","Jaffna Kings",1,"4.0",0,30,3,7.5,8,"Lanka Premier League","2022/23",1324539,"R Premadasa Stadium, Colombo","Colombo","Kandy Falcons","Jaffna Kings","Kandy Falcons","bat","V Viyaskanth","Jaffna Kings",NA,"24"
"GC Viljoen",2023-07-30,"Colombo Strikers","Jaffna Kings",2,"4.0",0,31,3,7.75,15,"Lanka Premier League","2023",1382878,"R Premadasa Stadium, Colombo","Colombo","Jaffna Kings","Colombo Strikers","Colombo Strikers","field","V Viyaskanth","Jaffna Kings",NA,"21"
"M Pathirana",2023-08-05,"Dambulla Aura","Colombo Strikers",1,"4.0",0,31,3,7.75,9,"Lanka Premier League","2023",1382885,"Pallekele International Cricket Stadium","Kandy","Dambulla Aura","Colombo Strikers","Colombo Strikers","field","BKG Mendis","Dambulla Aura",NA,"10"
"N Pradeep",2021-12-06,"Kandy Warriors","Dambulla Giants",2,"4.0",0,31,3,7.75,8,"Lanka Premier League","2021/22",1291196,"R Premadasa Stadium, Colombo","Colombo","Dambulla Giants","Kandy Warriors","Dambulla Giants","bat","PD Salt","Dambulla Giants",NA,"20"
"N Thushara",2023-08-12,"B-Love Kandy","Jaffna Kings",1,"4.0",0,31,3,7.75,8,"Lanka Premier League","2023",1382892,"R Premadasa Stadium, Colombo","Colombo","B-Love Kandy","Jaffna Kings","B-Love Kandy","bat","Mohammad Haris","B-Love Kandy",NA,"8"
"S Prasanna",2021-12-10,"Jaffna Kings","Colombo Stars",1,"4.0",0,31,3,7.75,9,"Lanka Premier League","2021/22",1291203,"R Premadasa Stadium, Colombo","Colombo","Jaffna Kings","Colombo Stars","Colombo Stars","field","NLTC Perera","Jaffna Kings",NA,"93"
"Al-Amin Hossain",2021-12-16,"Dambulla Giants","Kandy Warriors",1,"4.0",0,32,3,8,8,"Lanka Premier League","2021/22",1291212,"R Premadasa Stadium, Colombo","Colombo","Dambulla Giants","Kandy Warriors","Dambulla Giants","bat","RS Bopara","Kandy Warriors","6",NA
"PADLR Sandakan",2020-12-13,"Colombo Kings","Galle Gladiators",1,"4.0",0,32,3,8,7,"Lanka Premier League","2020/21",1238772,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Colombo Kings","Galle Gladiators","Galle Gladiators","field","D Lakshan","Galle Gladiators","2",NA
"V Viyaskanth",2021-12-16,"Colombo Stars","Jaffna Kings",2,"4.0",0,32,3,8,8,"Lanka Premier League","2021/22",1291211,"R Premadasa Stadium, Colombo","Colombo","Jaffna Kings","Colombo Stars","Jaffna Kings","bat","T Kohler-Cadmore","Jaffna Kings",NA,"102"
