"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"MD Shanaka","2020/21","Lanka Premier League","Dambulla Viiking",9,278,172,161.627906976744,39.7142857142857,24,14,2,0,2,73
"MD Shanaka","2021/22","Lanka Premier League","Dambulla Giants",8,139,122,113.934426229508,17.375,11,5,0,0,0,38
"MD Shanaka","2022/23","Lanka Premier League","Dambulla Aura",7,127,75,169.333333333333,21.1666666666667,11,8,1,0,0,44
"MD Shanaka","2023","Lanka Premier League","Galle Titans",10,142,100,142,28.4,12,7,5,0,0,42
"MDK Perera","2020/21","Lanka Premier League","Kandy Tuskers",4,24,33,72.7272727272727,8,2,1,1,0,0,12
"MDKJ Perera","2020/21","Lanka Premier League","Kandy Tuskers",9,210,159,132.075471698113,26.25,24,5,1,0,1,87
"MDKJ Perera","2021/22","Lanka Premier League","Colombo Stars",7,96,74,129.72972972973,13.7142857142857,10,4,0,0,1,58
"MDKJ Perera","2023","Lanka Premier League","Dambulla Aura",9,214,166,128.915662650602,30.5714285714286,18,8,2,0,1,53
"MM Patel","2020/21","Lanka Premier League","Kandy Tuskers",2,1,8,12.5,1,0,0,1,0,0,1
"MNK Fernando","2021/22","Lanka Premier League","Dambulla Giants",3,32,41,78.0487804878049,10.6666666666667,4,0,0,0,0,23
"MNK Fernando","2022/23","Lanka Premier League","Galle Gladiators",8,211,161,131.055900621118,30.1428571428571,15,9,1,0,2,63
"MNK Fernando","2023","Lanka Premier League","Colombo Strikers",8,161,140,115,23,12,8,1,0,1,56
"MS Gony","2020/21","Lanka Premier League","Colombo Kings",1,0,0,NA,NA,0,0,1,0,0,0
"MVT Fernando","2020/21","Lanka Premier League","Kandy Tuskers",2,7,8,87.5,3.5,1,0,0,0,0,7
"MW Forde","2022/23","Lanka Premier League","Dambulla Aura",3,61,42,145.238095238095,30.5,6,2,1,0,1,52
"Mohamed Shamaz","2021/22","Lanka Premier League","Galle Gladiators",2,8,11,72.7272727272727,8,0,0,1,0,0,6
